ID,Gender,Age,Customer Type,Cabin Type,Flight Distance,Departure Delay,Arrival Delay,Departure and Arrival Time Convenience,Ease of Online Booking,Check-in Service,Online Boarding,Gate Location,On-board Service,Seat Comfort,Leg Room Service,Cleanliness,Food and Drink,In-flight Service,In-flight Entertainment,Baggage Handling,Satisfaction
108595,Female,44,Returning,Business,696,2,0,1,2,4,4,1,4,5,5,5,2,4,4,4,Satisfied
108597,Male,46,Returning,Business,3108,0,0,1,1,4,5,1,4,4,4,4,3,4,4,4,Satisfied
108599,Male,48,Returning,Business,2676,0,0,4,4,3,4,4,3,3,3,2,4,3,3,3,Neutral or Dissatisfied
108601,Male,60,Returning,Business,3088,8,0,3,5,5,4,5,4,5,4,4,3,4,4,4,Satisfied
108604,Male,26,Returning,Economy,696,9,0,1,1,3,2,1,3,1,3,2,2,2,2,2,Neutral or Dissatisfied
108607,Female,42,Returning,Business,2407,0,0,3,3,3,5,3,5,4,5,5,3,5,5,5,Satisfied
108608,Male,29,Returning,Business,3419,0,0,3,3,2,5,3,5,4,4,4,4,4,4,5,Satisfied
108610,Female,49,Returning,Business,296,0,0,4,4,1,3,4,3,3,3,2,1,3,3,3,Neutral or Dissatisfied
108612,Male,58,Returning,Economy,813,0,2,1,5,4,5,3,1,5,2,5,5,4,5,3,Satisfied
108614,Female,26,Returning,Economy,696,1,0,1,3,3,3,4,2,1,3,1,1,3,1,3,Neutral or Dissatisfied
108615,Male,32,Returning,Economy,813,2,0,2,2,1,2,3,2,5,1,2,2,3,2,3,Neutral or Dissatisfied
108616,Male,53,First-time,Economy,813,0,0,4,3,4,3,3,1,5,5,5,5,4,5,4,Neutral or Dissatisfied
108620,Female,29,Returning,Economy,696,0,0,4,2,4,2,2,4,4,5,4,4,4,4,5,Neutral or Dissatisfied
108622,Male,66,Returning,Economy,696,0,0,5,0,4,0,4,5,2,5,2,2,5,2,5,Neutral or Dissatisfied
108623,Female,47,Returning,Economy,696,0,0,3,0,1,3,2,2,5,0,4,2,2,2,2,Satisfied
108626,Male,60,Returning,Economy Plus,813,0,0,2,2,2,2,4,3,5,5,5,5,3,5,4,Neutral or Dissatisfied
108627,Male,29,Returning,Economy,1547,5,6,3,3,4,4,3,1,4,4,4,4,3,4,4,Neutral or Dissatisfied
108628,Male,20,First-time,Economy,1547,5,6,1,1,2,1,4,3,5,1,5,5,3,5,3,Neutral or Dissatisfied
108630,Male,24,Returning,Business,1547,7,0,1,1,4,4,1,2,4,3,4,4,4,4,4,Neutral or Dissatisfied
108631,Female,47,Returning,Business,1547,0,0,5,5,4,4,5,4,4,4,4,5,4,4,4,Satisfied
108632,Female,44,Returning,Business,3665,0,0,5,3,4,2,3,3,3,2,4,1,3,3,3,Satisfied
108633,Female,57,Returning,Economy,1547,3,3,4,0,4,4,1,1,4,0,3,3,1,1,1,Satisfied
108635,Female,20,Returning,Economy,1547,0,0,5,4,4,4,3,5,3,2,3,3,5,3,5,Neutral or Dissatisfied
108637,Male,23,Returning,Economy,1547,0,0,4,0,5,0,3,3,4,3,4,4,4,4,4,Satisfied
108638,Female,66,Returning,Economy Plus,1547,3,0,5,1,3,3,2,5,5,1,3,5,5,5,2,Neutral or Dissatisfied
108641,Female,37,First-time,Economy,528,8,0,3,4,1,4,3,3,4,1,4,4,4,4,4,Neutral or Dissatisfied
108642,Female,37,Returning,Economy,528,8,0,5,5,4,5,2,4,5,1,5,5,3,5,1,Neutral or Dissatisfied
108646,Female,38,First-time,Business,762,8,0,1,1,5,1,1,4,1,2,2,2,4,2,5,Neutral or Dissatisfied
108663,Male,29,Returning,Economy Plus,1747,0,0,4,4,2,2,4,2,2,2,2,2,3,2,4,Neutral or Dissatisfied
108664,Male,37,First-time,Business,484,0,0,2,2,4,2,4,5,2,5,2,2,4,2,5,Neutral or Dissatisfied
108665,Female,23,Returning,Business,484,0,0,0,3,3,3,3,5,2,5,2,2,5,2,4,Neutral or Dissatisfied
108666,Male,36,Returning,Business,484,0,0,3,3,4,4,3,5,5,4,5,2,5,5,5,Satisfied
108667,Female,50,Returning,Business,484,0,0,3,3,4,5,3,3,5,3,4,4,3,3,3,Satisfied
108668,Female,34,Returning,Business,2935,0,0,1,1,2,4,1,3,4,3,2,4,3,3,3,Neutral or Dissatisfied
108670,Male,32,Returning,Economy,484,0,0,3,2,4,2,4,4,4,5,4,4,5,4,4,Neutral or Dissatisfied
108671,Female,54,Returning,Economy,484,0,0,0,4,3,4,4,4,5,4,4,5,4,4,5,Satisfied
108674,Female,46,Returning,Business,2721,0,0,2,1,4,5,1,4,5,5,4,5,4,4,4,Satisfied
108678,Female,54,Returning,Business,577,10,1,3,3,5,5,3,4,5,5,4,2,4,4,4,Satisfied
108680,Male,25,First-time,Economy,577,6,0,3,3,3,3,4,3,2,4,2,2,4,2,4,Neutral or Dissatisfied
108681,Female,42,Returning,Business,577,0,0,1,1,5,4,1,5,5,5,3,3,5,5,5,Satisfied
108682,Male,37,Returning,Business,3804,0,0,4,4,5,5,4,5,4,5,3,5,5,5,5,Satisfied
108683,Female,31,Returning,Business,577,0,0,4,4,3,4,4,3,4,3,4,4,5,4,4,Satisfied
108684,Female,59,Returning,Business,577,0,0,3,3,4,4,3,4,4,4,4,3,4,4,4,Satisfied
108686,Male,57,Returning,Business,2514,0,0,1,4,4,4,1,4,5,4,3,5,4,4,4,Satisfied
108687,Male,21,First-time,Economy,577,6,0,5,3,4,3,2,4,3,3,3,3,4,3,5,Neutral or Dissatisfied
108688,Male,58,Returning,Business,3120,0,0,4,4,4,5,4,5,4,5,5,5,5,5,5,Satisfied
108689,Female,28,Returning,Business,2253,2,0,1,1,2,3,1,4,3,2,3,3,4,3,3,Neutral or Dissatisfied
108690,Male,54,Returning,Economy,577,0,0,5,5,2,1,5,1,1,5,1,1,4,1,3,Neutral or Dissatisfied
108692,Male,46,Returning,Economy,577,2,0,5,3,4,3,3,4,4,5,4,4,5,4,5,Neutral or Dissatisfied
108693,Male,36,Returning,Economy,577,0,0,5,3,4,3,3,3,2,2,1,1,5,1,4,Neutral or Dissatisfied
108694,Female,20,Returning,Economy,577,0,0,4,2,5,2,4,4,2,4,2,2,4,2,4,Neutral or Dissatisfied
108698,Female,8,Returning,Economy,577,0,0,2,3,4,3,3,3,2,3,2,2,3,2,3,Neutral or Dissatisfied
108699,Male,18,First-time,Economy,577,0,0,5,2,5,2,3,4,1,2,1,1,2,1,3,Neutral or Dissatisfied
108701,Male,11,Returning,Economy Plus,577,1,0,4,2,4,2,1,3,4,5,4,4,4,4,5,Neutral or Dissatisfied
108702,Female,64,Returning,Economy Plus,577,0,0,4,3,4,5,3,4,5,3,5,5,4,4,4,Neutral or Dissatisfied
108704,Male,52,Returning,Business,3976,5,0,1,1,3,5,1,5,4,4,4,2,5,5,5,Satisfied
108707,Female,44,Returning,Economy,425,0,0,5,5,4,4,5,2,3,2,4,4,2,2,2,Neutral or Dissatisfied
108710,Female,27,Returning,Economy,425,10,6,0,4,5,4,1,4,1,4,1,1,5,1,5,Neutral or Dissatisfied
108712,Female,56,Returning,Business,2383,3,8,3,3,3,4,3,5,4,5,4,4,5,5,5,Satisfied
108719,Male,59,Returning,Business,591,0,4,4,2,3,5,1,3,5,2,4,4,3,3,3,Neutral or Dissatisfied
108720,Female,24,First-time,Economy,591,0,0,4,5,4,4,5,3,5,2,5,5,4,5,5,Satisfied
108722,Male,53,Returning,Business,1693,0,4,2,2,5,5,2,5,5,5,5,4,5,5,5,Satisfied
108726,Female,42,First-time,Economy,191,0,3,2,4,1,4,4,4,2,3,4,4,3,4,4,Neutral or Dissatisfied
108729,Male,49,Returning,Economy,591,0,0,0,2,5,2,3,5,2,2,2,2,4,2,5,Neutral or Dissatisfied
108731,Female,61,Returning,Economy,591,0,0,5,3,3,4,4,3,4,3,3,4,3,3,3,Neutral or Dissatisfied
108734,Male,10,Returning,Economy,591,2,5,4,1,5,1,5,5,5,4,5,5,5,5,4,Neutral or Dissatisfied
108735,Male,40,Returning,Business,1917,0,3,1,2,5,4,1,5,4,5,5,5,5,5,5,Satisfied
108736,Male,41,Returning,Business,545,0,1,4,4,3,5,4,5,5,5,5,2,5,5,5,Satisfied
108737,Female,46,Returning,Business,404,0,8,5,1,3,5,5,5,5,4,3,2,5,5,5,Satisfied
108739,Female,52,Returning,Business,515,0,0,1,1,3,5,1,4,5,4,4,5,4,4,4,Satisfied
108740,Female,41,Returning,Business,404,8,10,1,5,1,4,1,2,3,2,2,4,2,2,2,Neutral or Dissatisfied
108741,Female,39,First-time,Business,406,0,0,4,4,2,4,4,1,4,1,4,4,3,4,4,Neutral or Dissatisfied
108743,Female,23,First-time,Economy,515,3,0,4,1,4,1,4,4,5,4,5,5,4,5,5,Neutral or Dissatisfied
108744,Male,64,Returning,Business,404,2,0,4,1,4,4,3,3,5,1,4,4,3,3,3,Neutral or Dissatisfied
108745,Male,33,Returning,Business,404,0,0,4,2,3,2,4,4,1,2,1,1,4,1,5,Neutral or Dissatisfied
108746,Female,37,Returning,Business,2435,0,1,3,3,4,4,3,4,4,4,4,4,4,4,4,Satisfied
108748,Male,42,Returning,Business,3170,0,0,1,1,3,4,1,5,4,5,4,2,5,5,5,Satisfied
108749,Male,42,Returning,Business,3965,0,0,3,3,5,5,3,5,5,5,4,5,5,5,5,Satisfied
108750,Female,40,Returning,Business,404,0,8,2,2,5,5,2,4,4,4,3,5,4,4,4,Satisfied
108752,Male,41,Returning,Business,581,0,0,2,2,4,5,2,5,4,5,3,3,5,5,5,Satisfied
108753,Female,60,Returning,Business,406,1,0,5,5,3,4,5,3,3,3,1,2,3,3,3,Neutral or Dissatisfied
108756,Male,51,Returning,Business,581,0,0,3,3,4,5,3,3,5,3,3,4,3,3,3,Satisfied
108757,Female,45,Returning,Business,2452,0,5,4,4,4,4,4,5,4,5,5,3,5,5,5,Satisfied
108758,Female,38,First-time,Business,404,0,0,4,4,4,4,4,5,5,5,5,5,5,5,4,Satisfied
108759,Female,44,Returning,Business,1582,3,0,1,1,5,5,1,5,4,5,3,2,5,5,5,Satisfied
108763,Female,41,Returning,Business,1993,0,0,4,4,4,5,4,3,5,3,4,4,3,3,3,Satisfied
108764,Female,59,Returning,Business,545,0,0,5,5,3,4,5,4,5,4,3,2,4,4,4,Satisfied
108767,Female,37,First-time,Business,581,3,0,2,2,3,2,4,4,3,5,4,4,5,4,4,Satisfied
108769,Male,44,Returning,Business,2600,0,0,5,5,3,5,5,5,5,5,4,2,5,5,5,Satisfied
108770,Male,21,Returning,Business,1936,2,0,4,2,3,4,2,4,4,3,4,4,5,4,4,Satisfied
108771,Male,44,Returning,Business,3548,0,8,1,4,5,5,4,4,4,5,4,5,4,4,4,Satisfied
108777,Female,24,Returning,Business,3871,0,0,3,3,3,3,3,2,2,1,2,2,4,2,4,Neutral or Dissatisfied
108779,Female,61,Returning,Economy,404,7,0,5,5,2,4,5,2,3,2,2,4,2,2,2,Neutral or Dissatisfied
108780,Female,53,Returning,Business,406,1,0,2,2,3,5,2,4,4,4,4,3,4,4,4,Satisfied
108785,Male,47,Returning,Business,2629,0,0,4,4,5,4,4,4,4,4,3,3,4,4,4,Satisfied
108787,Female,21,First-time,Economy,404,0,6,1,2,1,2,3,3,4,4,4,4,3,4,3,Neutral or Dissatisfied
108790,Female,24,First-time,Economy,404,4,4,0,0,2,0,2,2,5,1,5,5,5,5,4,Satisfied
108791,Female,28,Returning,Business,1887,0,0,1,1,5,5,1,3,5,3,5,5,2,5,1,Satisfied
108792,Male,29,First-time,Economy,406,7,0,0,3,5,3,1,1,1,3,1,1,1,1,4,Neutral or Dissatisfied
108793,Female,30,Returning,Business,2264,0,0,4,4,3,4,4,5,4,3,4,4,5,4,1,Satisfied
108794,Female,50,First-time,Economy,181,0,0,4,2,1,2,5,1,1,4,1,1,1,1,4,Neutral or Dissatisfied
108795,Female,29,Returning,Economy,581,0,0,5,1,5,1,3,4,1,5,1,1,4,1,5,Neutral or Dissatisfied
108796,Female,27,Returning,Economy,581,5,10,5,2,5,2,2,3,1,2,1,1,4,1,4,Neutral or Dissatisfied
108797,Female,26,Returning,Economy,406,0,0,5,3,3,3,2,5,2,5,2,2,5,2,5,Neutral or Dissatisfied
108801,Female,57,Returning,Economy,406,10,0,2,3,1,4,4,5,4,3,4,4,5,5,5,Neutral or Dissatisfied
108803,Female,62,Returning,Economy,406,0,0,5,3,4,4,3,3,5,3,4,2,3,3,3,Neutral or Dissatisfied
108805,Male,27,Returning,Economy,404,0,0,4,2,5,2,3,5,3,4,3,3,4,3,5,Neutral or Dissatisfied
108806,Female,9,Returning,Economy,406,2,0,4,2,2,2,3,1,1,2,1,1,4,1,3,Neutral or Dissatisfied
108808,Female,22,Returning,Economy,581,0,0,4,2,3,2,1,4,5,5,3,3,4,3,5,Neutral or Dissatisfied
108813,Male,40,Returning,Business,2009,0,0,5,5,5,5,5,5,4,5,5,5,5,5,5,Satisfied
108814,Male,45,Returning,Economy Plus,406,2,1,5,5,1,1,5,1,1,3,1,1,3,1,4,Neutral or Dissatisfied
108815,Female,44,Returning,Business,3790,0,0,5,5,4,5,5,3,5,3,5,5,3,3,3,Satisfied
108816,Male,63,Returning,Economy Plus,115,0,2,1,1,4,4,1,4,4,4,4,4,4,4,4,Satisfied
108817,Female,11,Returning,Economy Plus,404,2,0,2,1,2,1,4,3,4,2,4,4,4,4,3,Neutral or Dissatisfied
108820,Male,41,Returning,Economy Plus,404,0,0,4,3,2,3,3,4,2,2,3,3,3,3,5,Neutral or Dissatisfied
108821,Female,48,Returning,Business,1199,0,4,4,4,1,3,4,1,4,1,1,2,1,1,1,Neutral or Dissatisfied
108822,Male,12,Returning,Business,1199,0,7,5,2,1,2,1,3,5,1,5,5,4,5,5,Neutral or Dissatisfied
108824,Male,26,Returning,Business,2595,5,0,3,3,3,4,3,5,4,4,4,4,5,4,5,Satisfied
108825,Male,58,Returning,Business,3403,0,0,3,3,5,5,3,5,4,5,4,2,5,5,5,Satisfied
108827,Male,50,Returning,Business,2647,0,0,5,5,4,4,5,4,4,4,3,2,4,4,4,Satisfied
108829,Female,54,Returning,Business,1894,5,0,3,3,4,4,3,5,5,5,5,3,5,5,5,Satisfied
108830,Male,46,Returning,Business,3774,0,9,1,1,5,4,1,4,4,4,3,2,4,4,4,Satisfied
108831,Female,20,First-time,Economy,1199,0,7,0,0,4,0,1,3,4,3,3,3,4,3,5,Neutral or Dissatisfied
108832,Female,39,Returning,Business,2617,0,0,4,2,1,3,4,3,2,3,4,4,3,3,3,Neutral or Dissatisfied
108833,Male,36,Returning,Business,1199,0,0,5,5,2,4,5,2,4,2,1,4,2,2,2,Neutral or Dissatisfied
108835,Female,16,Returning,Economy,1199,0,0,2,2,1,5,2,4,5,4,5,5,5,5,1,Satisfied
108836,Male,62,Returning,Economy,1199,6,7,4,0,2,0,4,1,3,5,4,4,3,4,4,Neutral or Dissatisfied
108838,Female,46,Returning,Economy Plus,1199,0,4,3,2,3,1,1,3,2,2,4,1,3,3,3,Neutral or Dissatisfied
108841,Female,49,Returning,Business,2139,9,1,5,5,5,5,5,5,5,5,3,5,5,5,5,Satisfied
108843,Male,60,Returning,Business,1947,8,1,3,3,5,4,3,2,4,2,4,2,2,2,2,Satisfied
108844,Male,42,First-time,Business,2139,0,5,1,1,5,2,3,5,3,5,2,2,4,2,5,Neutral or Dissatisfied
108848,Female,50,Returning,Business,1947,0,4,3,3,4,4,3,4,5,4,4,5,4,4,4,Satisfied
108850,Male,43,Returning,Business,2139,2,0,4,4,5,4,4,4,5,4,5,2,4,4,4,Satisfied
108852,Male,45,Returning,Business,1947,1,3,1,1,3,3,1,4,5,5,5,5,4,4,4,Satisfied
108854,Male,46,Returning,Business,2139,0,2,4,1,3,3,4,5,4,5,4,4,5,5,5,Satisfied
108860,Female,10,Returning,Economy,1892,7,0,4,0,2,0,3,2,4,1,3,3,3,3,4,Satisfied
108863,Male,22,Returning,Economy,1947,6,0,4,3,3,3,5,4,1,5,1,1,4,1,5,Neutral or Dissatisfied
108864,Male,9,Returning,Economy,1892,1,0,2,2,1,2,3,4,4,2,4,4,3,4,2,Neutral or Dissatisfied
108865,Female,16,Returning,Economy,1947,6,0,5,3,4,3,4,5,1,2,1,1,5,1,3,Neutral or Dissatisfied
108868,Female,46,First-time,Business,1287,0,0,4,4,3,4,3,4,3,2,3,3,4,3,5,Satisfied
108869,Female,69,Returning,Economy Plus,1892,0,0,3,1,3,4,3,1,1,1,3,5,1,1,1,Neutral or Dissatisfied
108870,Male,34,Returning,Economy Plus,1892,10,9,2,3,1,3,2,4,5,1,5,5,3,5,2,Neutral or Dissatisfied
108875,Female,41,Returning,Economy,1587,0,0,3,3,1,1,3,3,1,2,1,1,4,1,2,Neutral or Dissatisfied
108878,Male,50,Returning,Business,1066,9,0,3,3,3,5,3,5,5,5,5,2,5,5,5,Satisfied
108881,Female,22,First-time,Economy,1183,0,0,2,2,5,2,2,5,3,3,3,3,4,3,5,Neutral or Dissatisfied
108882,Female,25,First-time,Business,1066,0,0,4,2,4,2,3,3,2,5,2,2,5,2,4,Neutral or Dissatisfied
108883,Male,60,Returning,Business,1510,6,0,1,5,2,2,5,2,2,2,3,2,2,2,2,Neutral or Dissatisfied
108884,Female,26,First-time,Business,843,0,0,0,0,3,0,2,4,3,5,3,3,5,3,5,Satisfied
108886,Male,35,First-time,Business,1066,0,0,2,2,4,2,2,4,5,2,5,5,4,5,5,Neutral or Dissatisfied
108892,Female,33,Returning,Business,3001,0,0,5,5,3,5,5,4,5,4,5,3,4,4,4,Satisfied
108897,Female,33,Returning,Business,2362,0,0,3,3,3,4,3,5,5,5,3,3,5,5,5,Satisfied
108898,Male,25,First-time,Business,1183,3,1,4,4,5,4,2,3,2,5,2,2,4,2,5,Satisfied
108899,Male,45,Returning,Economy,1183,0,0,3,3,4,3,3,2,3,4,3,3,3,3,3,Neutral or Dissatisfied
108900,Male,46,Returning,Business,1066,9,0,1,1,4,4,1,4,4,4,4,2,4,4,4,Satisfied
108901,Female,36,First-time,Economy,1075,0,6,1,1,2,1,4,4,3,4,3,3,3,3,4,Neutral or Dissatisfied
108905,Male,41,Returning,Business,3309,0,0,2,2,4,5,2,3,5,3,3,5,3,3,3,Satisfied
108906,Female,48,Returning,Business,3216,4,0,2,2,1,4,2,1,3,1,1,3,1,1,1,Neutral or Dissatisfied
108907,Male,51,Returning,Business,1729,0,0,5,5,4,5,5,4,5,4,3,5,4,4,4,Satisfied
108917,Female,47,Returning,Business,675,0,0,2,2,1,3,2,3,3,3,1,4,3,3,3,Neutral or Dissatisfied
108919,Male,59,Returning,Economy,1183,7,10,4,2,5,2,3,3,3,4,3,3,5,3,3,Neutral or Dissatisfied
108920,Male,18,Returning,Economy,1243,2,0,1,4,3,4,3,2,4,5,2,2,2,2,1,Neutral or Dissatisfied
108921,Male,49,Returning,Economy,1183,0,0,4,4,5,4,3,3,4,4,4,4,5,4,4,Satisfied
108923,Female,44,Returning,Economy,1183,5,0,5,4,3,5,3,5,4,4,5,2,5,5,2,Satisfied
108926,Female,25,Returning,Economy,1075,0,0,2,1,4,1,3,4,4,3,4,4,3,4,3,Neutral or Dissatisfied
108928,Male,66,Returning,Economy,1075,5,5,5,0,2,0,4,4,5,5,5,5,2,5,4,Satisfied
108929,Male,26,Returning,Economy,1183,0,0,4,2,5,2,1,4,2,3,4,4,5,4,4,Neutral or Dissatisfied
108930,Female,60,Returning,Economy,1075,0,1,4,0,5,4,1,2,4,0,3,3,2,2,2,Satisfied
108931,Female,43,Returning,Economy,1183,5,2,4,3,4,3,4,1,4,3,5,3,1,1,1,Neutral or Dissatisfied
108934,Male,33,Returning,Economy,1183,0,0,5,1,4,1,3,4,4,4,4,4,4,4,3,Neutral or Dissatisfied
108935,Female,25,Returning,Economy,1066,0,0,4,2,4,2,1,3,5,4,5,5,5,5,5,Neutral or Dissatisfied
108937,Male,37,Returning,Economy,1183,0,0,1,1,3,1,3,1,1,2,1,1,3,1,2,Neutral or Dissatisfied
108940,Female,54,Returning,Economy,1075,2,0,5,5,3,4,1,3,4,5,5,5,3,3,3,Satisfied
108942,Male,48,Returning,Economy Plus,1066,0,0,3,3,1,3,3,2,3,1,3,3,4,3,4,Neutral or Dissatisfied
108945,Male,46,Returning,Business,3161,0,0,4,4,3,5,4,3,4,3,3,4,3,3,3,Satisfied
108952,Female,22,First-time,Economy,667,2,0,3,0,3,3,2,3,4,4,4,4,5,4,4,Satisfied
108955,Female,26,Returning,Business,655,0,0,1,1,5,4,1,5,4,3,4,4,4,4,5,Satisfied
108956,Female,57,Returning,Business,2920,0,0,2,2,4,4,2,4,4,4,4,5,4,4,4,Satisfied
108957,Male,25,Returning,Business,667,0,0,1,5,3,4,1,5,4,4,4,4,4,4,5,Satisfied
108958,Male,30,First-time,Business,667,3,0,2,2,5,2,3,4,1,3,1,1,4,1,4,Neutral or Dissatisfied
108959,Female,60,Returning,Business,2059,0,0,3,4,3,5,3,4,4,4,3,2,4,4,4,Satisfied
108961,Female,38,First-time,Economy,667,0,0,4,3,1,3,3,1,2,4,2,2,3,2,3,Neutral or Dissatisfied
108962,Male,28,First-time,Business,667,3,3,5,5,5,5,4,5,2,3,2,2,5,2,4,Satisfied
108963,Male,58,Returning,Economy,542,0,0,3,3,1,4,3,3,4,2,4,4,4,4,4,Neutral or Dissatisfied
108965,Female,40,First-time,Business,142,0,0,4,4,3,4,3,2,2,3,2,2,1,2,2,Neutral or Dissatisfied
108966,Male,31,Returning,Economy,667,0,0,4,2,4,2,4,5,2,4,2,2,5,2,5,Neutral or Dissatisfied
108967,Male,30,Returning,Economy,655,0,0,0,3,5,3,1,1,2,4,3,3,5,3,5,Neutral or Dissatisfied
108968,Male,25,Returning,Economy,542,0,0,5,3,3,3,3,3,3,3,3,3,4,3,4,Neutral or Dissatisfied
108969,Female,51,Returning,Business,667,9,1,4,4,4,5,4,5,4,5,3,4,5,5,5,Satisfied
108971,Female,25,First-time,Business,667,0,0,0,3,5,3,2,4,3,5,3,3,4,3,4,Neutral or Dissatisfied
108973,Male,39,Returning,Business,994,0,0,3,3,3,4,3,5,4,5,3,4,5,5,5,Satisfied
108976,Male,19,Returning,Business,2175,0,0,3,3,3,4,3,4,4,3,4,4,5,4,5,Satisfied
108978,Female,22,Returning,Business,972,0,0,4,4,5,2,4,3,2,4,2,2,5,2,4,Satisfied
108981,Female,52,Returning,Business,488,0,0,4,5,3,2,3,1,3,5,2,3,1,1,1,Satisfied
108983,Female,54,Returning,Business,1676,1,1,5,5,4,4,5,5,4,5,3,5,5,5,5,Satisfied
108984,Male,59,Returning,Business,2899,0,0,3,2,5,5,3,5,5,5,4,3,5,5,5,Satisfied
108986,Female,53,Returning,Business,957,0,0,1,5,3,5,1,4,5,4,3,3,4,4,4,Satisfied
108989,Female,55,Returning,Business,3147,0,0,5,5,3,4,5,5,5,5,3,2,5,5,5,Satisfied
108990,Male,27,First-time,Business,1041,0,0,4,4,5,4,2,4,4,4,5,5,4,5,4,Satisfied
108993,Male,39,Returning,Business,2098,4,0,3,3,3,5,3,3,5,2,3,5,3,3,3,Satisfied
108997,Female,27,First-time,Business,1105,0,3,3,3,4,3,3,3,3,5,3,3,4,3,4,Neutral or Dissatisfied
109000,Female,22,First-time,Economy,781,0,0,4,4,3,4,2,4,4,4,4,4,5,4,5,Neutral or Dissatisfied
109002,Female,49,Returning,Business,3864,0,0,1,1,4,5,1,4,5,4,5,5,4,4,4,Satisfied
109003,Male,53,Returning,Business,2238,0,0,3,3,5,4,3,4,4,4,5,4,4,4,4,Satisfied
109005,Male,27,First-time,Business,994,3,0,4,4,3,4,2,5,1,2,1,1,4,1,5,Satisfied
109006,Male,49,Returning,Business,928,0,8,1,1,4,5,1,4,4,3,3,4,4,4,4,Satisfied
109007,Female,53,Returning,Business,2122,0,0,1,1,4,4,1,4,5,4,3,2,4,4,4,Satisfied
109012,Female,27,Returning,Business,2078,0,0,1,1,4,4,1,4,4,3,4,4,4,4,5,Satisfied
109014,Female,54,Returning,Business,957,1,0,1,1,3,5,1,4,4,4,5,4,4,4,4,Satisfied
109015,Female,42,Returning,Business,1516,0,0,5,5,3,5,5,4,5,5,5,5,4,4,4,Satisfied
109016,Male,18,Returning,Business,2982,8,9,1,1,5,4,1,3,4,5,4,4,5,4,5,Satisfied
109017,Male,25,Returning,Economy,781,0,0,5,5,1,4,5,4,4,4,4,4,4,4,4,Neutral or Dissatisfied
109022,Male,39,Returning,Business,1724,10,0,1,1,3,4,1,4,5,4,3,2,4,4,4,Satisfied
109025,Female,22,First-time,Business,849,1,1,5,5,4,5,1,4,5,5,5,5,4,5,4,Satisfied
109026,Female,57,Returning,Business,994,0,0,4,3,4,5,3,4,4,4,4,5,4,4,4,Satisfied
109027,Female,55,Returning,Business,2309,2,0,2,2,4,5,2,5,4,5,3,2,5,5,5,Satisfied
109028,Female,26,Returning,Business,849,5,0,2,2,5,4,2,4,4,3,4,4,4,4,5,Satisfied
109031,Female,22,Returning,Business,3934,8,4,2,2,4,5,2,5,5,2,5,5,4,5,5,Satisfied
109033,Female,72,Returning,Business,957,0,0,1,1,3,3,1,4,3,4,1,1,4,4,4,Neutral or Dissatisfied
109036,Female,61,Returning,Business,2642,9,0,1,1,2,3,1,3,3,3,1,1,3,3,3,Neutral or Dissatisfied
109037,Female,22,First-time,Economy,781,0,0,5,5,4,5,2,5,1,4,1,1,5,1,4,Satisfied
109042,Female,35,Returning,Business,2897,1,0,3,4,3,5,3,5,5,5,3,5,5,5,5,Satisfied
109043,Male,40,Returning,Economy,488,0,0,3,3,3,3,3,1,2,5,2,2,3,2,2,Neutral or Dissatisfied
109044,Male,38,Returning,Economy,849,6,8,1,1,2,1,1,2,1,4,1,1,4,1,4,Neutral or Dissatisfied
109045,Male,26,First-time,Business,488,0,0,2,2,4,2,1,4,4,5,4,4,4,4,5,Neutral or Dissatisfied
109046,Male,32,Returning,Economy,994,0,0,4,4,1,2,4,1,2,3,2,2,3,2,3,Neutral or Dissatisfied
109047,Female,23,First-time,Economy,994,0,0,5,5,3,5,1,4,1,2,1,1,5,1,4,Satisfied
109050,Male,27,First-time,Economy,849,10,6,3,3,1,3,2,3,5,1,5,5,2,5,3,Neutral or Dissatisfied
109054,Male,12,First-time,Economy,957,0,0,3,3,1,3,3,1,4,1,4,4,3,4,3,Neutral or Dissatisfied
109058,Female,55,Returning,Economy,571,0,0,5,5,1,4,5,2,4,2,4,5,2,2,2,Neutral or Dissatisfied
109060,Male,51,Returning,Economy,957,5,0,2,2,1,2,2,2,2,2,2,2,3,2,3,Neutral or Dissatisfied
109061,Male,44,Returning,Economy,1105,0,0,5,5,3,4,5,4,4,2,4,4,2,4,3,Neutral or Dissatisfied
109064,Male,41,Returning,Economy,781,10,0,4,2,3,4,2,3,4,1,4,4,3,4,2,Neutral or Dissatisfied
109066,Female,44,Returning,Economy,557,1,1,4,4,3,5,4,5,1,5,2,5,5,5,5,Satisfied
109068,Female,20,First-time,Business,449,2,9,1,1,3,1,4,1,1,3,1,1,4,1,4,Neutral or Dissatisfied
109070,Female,34,First-time,Economy,781,0,0,3,3,1,3,1,4,1,4,1,1,5,1,5,Neutral or Dissatisfied
109071,Male,25,Returning,Business,781,6,9,1,4,1,4,4,3,4,2,4,4,4,4,3,Neutral or Dissatisfied
109072,Female,38,Returning,Economy,849,5,8,4,4,4,4,3,3,5,4,5,5,4,5,4,Satisfied
109074,Male,12,Returning,Economy,781,8,0,4,2,3,2,4,4,4,4,4,4,5,4,1,Neutral or Dissatisfied
109075,Male,44,Returning,Economy,957,0,0,5,2,4,2,2,5,4,2,4,4,5,4,5,Neutral or Dissatisfied
109076,Female,39,Returning,Economy,781,0,0,5,3,3,3,1,4,1,5,4,4,4,4,5,Neutral or Dissatisfied
