ID,Gender,Age,Customer Type,Cabin Type,Flight Distance,Departure Delay,Arrival Delay,Departure and Arrival Time Convenience,Ease of Online Booking,Check-in Service,Online Boarding,Gate Location,On-board Service,Seat Comfort,Leg Room Service,Cleanliness,Food and Drink,In-flight Service,In-flight Entertainment,Baggage Handling,Satisfaction,Distance Group,EntertainmentRating,FoodRating,GroundServiceRating,OverallScore,Recommended,SeatComfortRating,ServiceRating,ValueRating,WifiRating
110876,Male,42,First-time,Business,406,0,0,5,5,3,5,4,3,4,2,4,4,5,4,4,Satisfied,short distance,0,0,1,1,no,0,0,1,0
110878,Female,50,Returning,Business,2873,0,0,5,5,5,4,5,4,4,4,4,4,4,4,4,Satisfied,long distance,0,0,0,1,no,0,0,1,0
110879,Male,58,Returning,Business,1538,5,0,3,3,5,4,3,4,5,4,3,3,4,4,4,Satisfied,moderate distance,0,0,3,3,no,0,0,4,0
110883,Male,48,Returning,Business,404,8,7,5,5,3,4,5,5,5,5,5,5,5,5,5,Satisfied,short distance,1,3,1,1,no,2,3,2,1
110886,Male,47,Returning,Business,2475,0,0,2,2,1,4,2,3,3,3,1,2,3,3,3,Neutral or Dissatisfied,long distance,4,4,0,8,yes,4,4,4,0
110887,Male,25,Returning,Business,1847,1,0,1,1,4,5,1,3,5,4,5,5,5,5,5,Satisfied,long distance,1,2,0,1,no,1,3,1,0
110888,Male,48,Returning,Business,3932,5,3,5,5,5,4,5,4,5,4,4,2,4,4,4,Satisfied,long distance,3,4,0,8,yes,4,4,4,0
110890,Male,51,Returning,Business,2766,0,0,5,5,5,4,5,4,4,4,5,4,4,4,4,Satisfied,long distance,0,1,0,1,no,3,1,3,0
110893,Male,60,Returning,Business,2223,1,0,3,3,3,4,3,4,4,4,5,4,4,4,4,Satisfied,long distance,0,3,0,9,yes,3,5,4,0
110898,Male,59,Returning,Business,545,0,0,1,1,3,4,1,2,4,2,1,4,2,2,2,Neutral or Dissatisfied,short distance,3,4,4,9,yes,5,4,5,0
110899,Male,41,Returning,Business,404,9,2,2,2,1,4,2,1,4,1,2,4,1,1,1,Neutral or Dissatisfied,short distance,4,4,5,8,yes,4,5,5,0
110900,Male,24,First-time,Economy,545,0,9,3,3,3,3,3,1,5,3,5,5,4,5,3,Neutral or Dissatisfied,short distance,0,5,5,10,yes,5,5,5,0
110901,Male,76,Returning,Economy,404,6,4,4,4,2,3,4,1,3,4,3,3,2,3,2,Neutral or Dissatisfied,short distance,2,1,1,1,no,2,1,1,0
110902,Female,62,First-time,Economy,404,0,0,1,0,4,0,3,2,5,5,2,2,3,2,4,Neutral or Dissatisfied,short distance,0,4,3,8,yes,4,4,4,0
110903,Male,41,Returning,Business,581,0,0,1,1,4,4,1,2,3,2,3,2,2,2,2,Neutral or Dissatisfied,short distance,5,5,3,9,yes,5,5,5,0
110905,Male,22,Returning,Economy,581,1,2,3,3,1,3,3,2,4,5,3,3,3,3,3,Neutral or Dissatisfied,short distance,2,3,0,9,yes,4,5,4,0
110906,Male,46,Returning,Economy,406,0,0,3,3,1,2,3,2,2,3,2,2,2,2,3,Neutral or Dissatisfied,short distance,1,2,0,1,no,1,3,1,0
110907,Female,18,Returning,Business,2870,0,0,1,1,1,2,1,3,2,2,2,2,3,2,4,Neutral or Dissatisfied,long distance,3,3,0,"",no,3,1,1,0
110908,Male,37,First-time,Economy,404,10,6,4,3,3,3,4,1,4,4,4,4,3,4,3,Neutral or Dissatisfied,short distance,4,4,0,9,yes,4,5,4,0
110909,Male,30,Returning,Business,581,0,0,3,3,2,2,3,4,2,1,2,2,4,2,3,Neutral or Dissatisfied,short distance,1,2,0,2,no,1,3,0,0
110910,Female,63,Returning,Business,3051,0,0,1,1,3,3,1,1,4,1,3,2,1,1,1,Neutral or Dissatisfied,long distance,0,4,0,7,yes,2,4,3,0
110915,Female,16,Returning,Economy,545,0,3,5,5,4,5,5,1,4,5,5,5,1,5,4,Satisfied,short distance,1,2,0,6,yes,3,3,3,0
110916,Female,33,Returning,Economy,404,4,0,2,2,2,4,2,4,3,2,3,3,1,3,3,Satisfied,short distance,3,3,3,1,no,4,2,2,0
110918,Male,38,Returning,Economy,404,0,0,4,4,2,5,4,1,5,4,5,5,5,5,1,Satisfied,short distance,4,3,4,8,yes,4,4,4,0
110920,Male,10,Returning,Economy,581,5,0,1,3,4,3,3,3,1,2,1,1,4,1,3,Neutral or Dissatisfied,short distance,2,4,4,8,yes,4,5,4,0
110921,Male,45,Returning,Economy,545,0,0,2,4,3,4,1,1,2,1,2,2,2,2,1,Neutral or Dissatisfied,short distance,0,4,4,7,yes,4,5,4,0
110924,Female,59,Returning,Economy,545,0,0,3,3,3,1,5,3,3,3,2,5,3,3,3,Neutral or Dissatisfied,short distance,0,4,1,8,yes,3,5,4,0
110926,Female,27,Returning,Economy,581,0,0,4,0,4,0,3,4,4,4,4,4,4,4,5,Satisfied,short distance,1,0,0,1,no,1,2,2,0
110927,Male,42,Returning,Economy,404,0,0,4,5,5,5,4,3,3,5,3,3,5,3,4,Neutral or Dissatisfied,short distance,3,3,0,"",no,3,2,1,0
110928,Female,53,Returning,Economy,404,0,0,3,3,1,4,4,5,4,3,2,4,5,5,5,Neutral or Dissatisfied,short distance,1,3,0,1,no,2,3,1,0
110929,Female,8,Returning,Economy,581,0,5,5,2,4,2,1,5,4,3,4,4,5,4,4,Neutral or Dissatisfied,short distance,4,4,0,9,yes,4,4,4,0
110932,Male,69,Returning,Economy,406,0,0,4,3,4,3,3,4,3,4,3,3,3,3,1,Neutral or Dissatisfied,short distance,0,0,0,8,yes,3,4,4,0
110933,Female,56,Returning,Economy,545,4,0,4,3,3,1,1,4,1,3,3,1,4,4,4,Neutral or Dissatisfied,short distance,0,3,0,9,yes,4,4,4,0
110934,Male,65,Returning,Economy,545,0,0,3,3,1,3,4,2,5,5,5,5,3,5,4,Neutral or Dissatisfied,short distance,0,0,0,1,no,1,1,1,0
110936,Male,58,Returning,Economy,545,0,0,4,1,1,1,3,2,2,5,2,2,5,2,4,Neutral or Dissatisfied,short distance,1,1,0,2,no,2,3,1,0
110937,Female,48,Returning,Economy,581,9,9,4,2,4,5,1,3,5,2,3,2,3,3,3,Neutral or Dissatisfied,short distance,1,4,4,5,yes,4,4,3,0
110939,Female,50,Returning,Economy,581,6,0,4,1,3,5,1,1,4,1,3,4,1,1,1,Neutral or Dissatisfied,short distance,3,4,5,9,yes,4,5,4,0
110940,Male,50,Returning,Economy,406,0,0,4,4,3,4,3,5,1,2,1,1,1,1,1,Neutral or Dissatisfied,short distance,4,5,4,9,yes,4,5,5,0
110941,Male,54,Returning,Economy,404,7,0,4,2,5,2,4,5,3,3,3,3,5,3,4,Neutral or Dissatisfied,short distance,4,5,4,10,yes,5,5,5,0
110942,Male,62,Returning,Economy,515,0,0,5,4,4,4,3,3,5,2,5,5,4,5,5,Neutral or Dissatisfied,short distance,3,3,4,7,yes,4,2,4,0
110945,Male,50,Returning,Economy,406,0,0,5,4,3,4,3,2,1,3,1,1,2,1,1,Neutral or Dissatisfied,short distance,4,5,5,10,yes,4,5,5,3
110948,Male,29,Returning,Economy Plus,581,0,6,3,5,4,4,3,4,4,3,4,4,3,4,3,Neutral or Dissatisfied,short distance,2,0,0,5,no,2,3,3,0
110949,Female,25,Returning,Business,3699,0,0,4,2,4,4,4,5,4,5,4,4,5,4,4,Satisfied,long distance,3,3,0,2,no,2,4,2,0
110951,Female,44,Returning,Economy Plus,545,0,0,4,3,5,1,2,2,4,3,5,1,2,2,2,Neutral or Dissatisfied,short distance,1,0,0,2,no,1,3,0,0
110954,Female,21,Returning,Economy Plus,545,0,0,4,0,4,0,4,3,5,5,2,2,4,2,4,Satisfied,short distance,1,3,0,1,no,1,3,2,0
110955,Female,39,Returning,Economy Plus,545,0,0,1,4,3,4,4,1,1,5,1,1,3,1,3,Neutral or Dissatisfied,short distance,1,3,0,1,no,1,3,1,0
110959,Female,53,Returning,Business,1582,0,0,2,2,4,5,2,5,4,5,5,5,5,5,5,Satisfied,moderate distance,4,4,4,9,yes,4,4,4,0
110960,Female,35,Returning,Business,2780,0,0,5,5,4,3,5,2,3,2,3,3,2,2,2,Neutral or Dissatisfied,long distance,0,3,5,9,yes,4,4,5,0
110962,Female,39,Returning,Business,240,5,0,4,4,5,4,4,4,5,4,5,4,4,4,4,Satisfied,short distance,5,5,5,10,yes,4,5,5,3
110963,Female,48,Returning,Business,2745,7,10,5,5,3,4,5,3,4,3,3,2,3,3,2,Neutral or Dissatisfied,long distance,0,3,2,2,no,1,1,1,0
110967,Female,80,Returning,Business,3859,0,0,1,1,2,4,1,5,4,4,4,2,5,5,5,Neutral or Dissatisfied,long distance,1,2,0,1,no,1,2,1,0
110971,Male,52,Returning,Business,1846,0,0,1,1,4,4,1,4,4,4,3,5,4,4,4,Satisfied,long distance,4,4,0,10,yes,4,5,5,0
110972,Male,25,First-time,Business,197,0,0,0,3,3,3,1,5,3,4,3,3,5,3,5,Neutral or Dissatisfied,short distance,1,3,0,"",no,1,1,1,0
110973,Female,20,First-time,Economy,319,0,0,3,4,5,4,4,3,5,3,5,5,5,5,5,Satisfied,short distance,1,1,0,1,no,1,3,2,0
110974,Male,58,Returning,Business,319,1,0,2,2,4,5,2,4,5,4,3,5,4,4,4,Satisfied,short distance,1,1,0,3,no,3,3,2,0
110976,Male,24,First-time,Business,240,0,0,0,0,4,0,5,4,5,5,5,5,5,5,4,Satisfied,short distance,1,1,0,1,no,1,3,1,0
110977,Male,55,First-time,Business,197,0,0,2,2,3,3,1,4,1,5,1,1,4,1,5,Neutral or Dissatisfied,short distance,4,3,0,8,yes,4,4,4,0
110978,Male,47,Returning,Business,197,0,0,3,3,5,4,3,5,4,5,5,5,5,5,5,Satisfied,short distance,3,1,0,8,yes,3,4,3,0
110983,Female,55,Returning,Business,2307,0,0,5,5,4,3,5,3,3,3,3,3,3,3,3,Neutral or Dissatisfied,long distance,0,5,4,10,yes,4,5,1,0
110986,Female,60,Returning,Business,2564,0,0,0,0,5,4,3,4,4,5,4,2,4,4,5,Satisfied,long distance,1,1,1,1,no,1,1,1,1
110987,Male,40,Returning,Business,3441,4,9,4,4,3,5,4,4,5,4,3,4,4,4,4,Satisfied,long distance,0,4,5,10,yes,4,4,5,0
110988,Female,35,First-time,Economy,319,0,0,1,3,3,3,3,3,1,2,1,1,3,1,4,Neutral or Dissatisfied,short distance,0,0,0,"",no,1,1,3,0
110991,Female,49,Returning,Business,2528,0,0,5,0,3,4,2,3,4,3,5,2,3,3,3,Satisfied,long distance,3,3,0,4,no,3,3,2,0
110992,Female,42,Returning,Business,1971,0,5,4,4,3,4,4,5,5,5,5,4,5,5,4,Satisfied,long distance,1,2,0,"",no,1,3,0,0
110994,Female,47,Returning,Business,3777,0,0,5,5,4,5,5,4,5,4,4,4,4,4,5,Satisfied,long distance,4,2,4,7,yes,4,4,4,0
110995,Female,53,Returning,Business,3184,0,0,2,2,3,4,2,5,4,4,3,4,5,5,5,Satisfied,long distance,4,3,3,8,yes,4,5,5,0
110996,Male,27,First-time,Business,197,0,0,2,2,4,2,3,3,4,2,4,4,5,4,4,Neutral or Dissatisfied,short distance,0,3,4,9,yes,4,4,4,0
110997,Male,51,Returning,Business,1820,5,1,3,3,3,5,3,4,5,4,3,3,4,4,4,Satisfied,long distance,4,3,5,6,yes,5,3,4,0
111000,Female,53,Returning,Business,2022,0,4,1,1,3,4,1,4,4,4,5,3,4,4,4,Satisfied,long distance,0,5,5,10,yes,5,5,5,0
111001,Female,42,Returning,Business,240,0,0,4,4,4,5,4,5,5,5,3,4,5,5,5,Satisfied,short distance,1,0,1,2,no,2,2,2,0
111003,Female,32,Returning,Business,1633,0,0,2,2,4,2,2,4,3,4,1,1,4,1,4,Neutral or Dissatisfied,moderate distance,1,0,1,1,no,3,1,1,1
111005,Female,43,Returning,Business,197,1,0,5,1,3,4,4,2,5,2,3,2,2,2,2,Satisfied,short distance,1,1,0,"",no,1,1,1,0
111008,Male,23,First-time,Business,240,6,5,4,3,4,3,2,5,1,5,1,1,4,1,4,Satisfied,short distance,3,3,0,2,no,1,1,1,0
111011,Female,33,First-time,Business,197,0,0,1,1,4,1,3,4,3,5,3,3,5,3,5,Neutral or Dissatisfied,short distance,4,4,4,7,yes,4,3,4,0
111015,Male,49,Returning,Business,2645,0,0,4,4,5,4,4,4,4,4,5,3,4,4,5,Satisfied,long distance,3,5,4,9,yes,4,5,1,0
111016,Female,46,Returning,Business,319,0,0,0,0,3,5,1,4,4,4,5,4,4,4,4,Satisfied,short distance,0,4,1,8,yes,5,4,3,0
111017,Male,61,Returning,Business,3639,0,7,1,1,3,5,1,5,5,4,3,4,5,5,5,Satisfied,long distance,0,4,1,2,no,2,2,1,0
111021,Female,43,Returning,Business,319,0,0,1,4,5,5,1,5,4,5,3,5,5,5,5,Satisfied,short distance,4,4,0,"",no,1,4,1,0
111022,Male,21,First-time,Economy,268,0,0,1,3,3,3,2,3,3,1,3,3,2,3,2,Neutral or Dissatisfied,short distance,0,3,0,2,no,3,1,3,0
111023,Female,54,First-time,Economy,240,8,9,1,3,1,3,4,3,2,1,2,2,4,2,4,Neutral or Dissatisfied,short distance,3,2,0,"",no,1,2,1,0
111025,Female,27,First-time,Economy,197,0,0,3,3,2,3,4,1,1,3,3,3,4,3,4,Neutral or Dissatisfied,short distance,4,2,3,7,no,4,2,3,0
111026,Male,63,Returning,Economy,268,8,10,5,5,1,3,5,1,3,4,3,3,3,3,4,Neutral or Dissatisfied,short distance,4,3,3,8,yes,3,3,4,0
111028,Male,42,Returning,Business,197,0,0,5,5,3,5,5,5,4,5,3,3,5,5,5,Satisfied,short distance,0,4,4,9,yes,4,5,4,0
111034,Male,47,Returning,Business,197,5,0,4,0,3,4,3,5,4,5,3,4,5,5,2,Satisfied,short distance,2,0,0,"",no,1,4,2,0
111035,Female,26,First-time,Economy,319,0,0,2,3,1,3,4,3,1,3,1,1,3,1,3,Neutral or Dissatisfied,short distance,3,3,0,7,yes,3,4,4,0
111037,Female,65,First-time,Economy,240,0,0,4,1,2,1,3,3,5,5,5,5,4,5,3,Neutral or Dissatisfied,short distance,3,0,0,1,no,2,4,2,0
111038,Male,39,Returning,Business,3889,6,9,4,4,4,5,4,5,4,5,4,3,5,5,5,Satisfied,long distance,1,3,0,1,no,2,1,1,0
111044,Male,38,Returning,Business,197,0,0,5,5,2,4,5,2,3,2,2,1,2,2,2,Neutral or Dissatisfied,short distance,0,0,1,1,no,1,1,1,0
111048,Male,33,Returning,Business,2304,0,0,3,4,2,4,3,4,4,1,4,4,4,4,2,Satisfied,long distance,2,3,0,2,no,1,3,1,0
111050,Female,51,Returning,Business,3543,2,0,3,3,1,3,3,5,3,4,5,1,5,5,5,Satisfied,long distance,2,3,0,2,no,1,3,1,0
111051,Female,52,Returning,Business,3214,4,0,1,1,2,3,1,4,3,4,2,4,4,4,4,Satisfied,long distance,1,1,0,1,no,1,1,1,0
111052,Male,33,Returning,Business,240,1,0,2,3,3,2,2,2,2,5,2,2,3,2,4,Neutral or Dissatisfied,short distance,2,2,0,1,no,2,2,2,0
111053,Male,36,Returning,Business,1937,0,0,1,1,2,3,1,4,3,4,4,1,4,4,5,Satisfied,long distance,5,5,3,9,yes,5,5,5,0
111054,Male,37,Returning,Business,1807,2,1,3,3,2,4,3,3,3,3,1,1,3,3,4,Neutral or Dissatisfied,long distance,4,5,4,9,yes,5,5,4,4
111056,Male,26,Returning,Economy,319,0,0,2,0,2,0,3,3,3,4,3,3,4,3,3,Satisfied,short distance,4,5,5,10,yes,5,5,4,0
111057,Female,39,Returning,Economy,197,0,0,2,4,3,4,3,3,4,3,4,4,3,4,4,Satisfied,short distance,0,0,1,1,no,0,0,1,0
111058,Female,49,Returning,Economy,319,0,0,1,3,2,4,3,5,3,3,4,2,5,5,5,Neutral or Dissatisfied,short distance,1,1,1,1,no,1,1,1,1
111059,Female,69,Returning,Economy,197,2,0,4,3,2,3,1,2,2,3,2,1,2,2,2,Neutral or Dissatisfied,short distance,0,4,4,8,yes,5,5,4,0
111060,Female,60,Returning,Economy,319,0,0,5,2,5,2,4,2,3,2,4,2,2,2,2,Neutral or Dissatisfied,short distance,1,1,1,1,no,1,1,1,1
111065,Female,16,Returning,Economy,319,0,0,5,5,5,5,5,5,4,5,2,2,3,2,2,Neutral or Dissatisfied,short distance,0,1,0,2,no,2,3,2,0
111066,Male,44,Returning,Economy,197,0,2,4,3,2,3,1,4,1,1,1,1,5,1,2,Neutral or Dissatisfied,short distance,1,1,0,1,no,1,2,1,0
111067,Male,15,Returning,Economy,197,0,2,4,0,1,0,2,3,1,5,2,2,5,2,1,Satisfied,short distance,4,4,4,9,yes,5,5,5,0
111071,Male,20,Returning,Economy,197,6,0,4,4,3,4,3,5,1,5,1,1,5,1,5,Satisfied,short distance,3,3,5,5,no,3,1,3,0
111072,Male,51,Returning,Economy,319,0,0,2,2,2,2,4,4,5,2,5,5,3,5,4,Neutral or Dissatisfied,short distance,5,5,5,10,yes,5,5,5,0
111073,Male,52,Returning,Economy,197,8,0,5,3,4,3,3,4,5,4,5,5,4,5,5,Neutral or Dissatisfied,short distance,1,1,1,1,no,3,3,1,0
111076,Male,70,Returning,Economy,197,0,0,2,1,4,1,4,2,1,1,1,1,3,1,4,Neutral or Dissatisfied,short distance,0,4,0,8,yes,4,5,4,0
111077,Female,68,Returning,Economy,197,10,0,3,1,3,2,3,4,2,1,4,1,4,4,2,Neutral or Dissatisfied,short distance,1,3,0,1,no,1,3,2,0
111078,Female,56,Returning,Economy,197,0,0,4,0,3,4,5,3,5,0,4,2,3,3,3,Neutral or Dissatisfied,short distance,0,3,0,8,yes,3,4,4,0
111081,Male,58,Returning,Economy,319,0,0,3,3,1,3,3,2,5,3,1,1,4,1,5,Neutral or Dissatisfied,short distance,5,5,5,10,yes,5,5,5,0
111082,Male,60,Returning,Economy,197,0,0,4,3,3,3,5,5,1,4,3,3,5,3,5,Neutral or Dissatisfied,short distance,1,2,2,4,no,2,2,4,0
111083,Female,27,Returning,Economy,197,0,0,3,2,1,2,3,1,2,4,2,2,3,2,5,Neutral or Dissatisfied,short distance,5,5,5,10,yes,5,5,5,0
111084,Male,28,Returning,Economy,319,0,1,4,3,3,3,4,4,1,5,1,1,4,1,5,Neutral or Dissatisfied,short distance,4,4,4,8,yes,1,4,3,0
111085,Male,67,Returning,Economy,240,5,6,4,3,3,3,5,4,5,5,5,5,4,5,5,Neutral or Dissatisfied,short distance,0,1,2,1,no,2,1,1,0
111086,Female,27,Returning,Economy,268,8,10,1,3,2,3,3,2,4,1,4,4,4,4,3,Neutral or Dissatisfied,short distance,0,1,3,4,no,3,2,2,0
111090,Female,66,Returning,Economy,319,0,0,2,1,1,2,3,2,2,1,3,4,2,2,4,Neutral or Dissatisfied,short distance,1,3,0,1,no,2,3,3,0
111092,Male,57,Returning,Economy,197,0,0,5,1,4,1,5,4,4,5,4,4,4,4,4,Neutral or Dissatisfied,short distance,1,0,0,1,no,1,1,1,0
111101,Female,27,Returning,Business,3454,9,8,2,2,3,4,2,4,4,2,4,4,5,4,5,Satisfied,long distance,0,4,3,9,yes,5,4,5,0
111104,Male,54,Returning,Business,2927,0,0,2,2,4,5,2,4,5,4,3,3,4,4,4,Satisfied,long distance,3,4,0,4,no,3,2,3,0
111105,Male,65,Returning,Economy Plus,268,5,10,3,3,1,2,3,1,1,3,1,1,4,1,4,Neutral or Dissatisfied,short distance,1,1,0,1,no,1,4,1,0
111106,Male,56,Returning,Economy Plus,197,0,0,2,2,3,1,2,3,1,4,1,1,3,1,4,Neutral or Dissatisfied,short distance,3,4,0,3,no,3,2,2,0
111107,Male,7,Returning,Economy Plus,197,0,0,4,4,3,4,4,4,4,4,4,4,4,4,5,Neutral or Dissatisfied,short distance,2,0,0,1,no,1,4,1,0
111108,Female,23,Returning,Economy Plus,197,0,0,5,3,5,3,5,3,5,3,5,5,5,5,5,Neutral or Dissatisfied,short distance,2,3,0,9,yes,4,3,4,0
111114,Male,56,Returning,Business,2434,0,0,2,2,5,5,2,5,5,5,4,3,5,5,5,Satisfied,long distance,1,2,2,3,no,1,2,1,0
111122,Male,27,First-time,Business,1050,0,0,2,2,4,2,3,3,1,5,3,3,5,3,4,Neutral or Dissatisfied,moderate distance,0,2,3,6,yes,3,3,5,0
111131,Female,26,Returning,Business,2402,10,0,2,2,4,3,2,4,3,5,3,3,5,3,5,Satisfied,long distance,0,5,0,9,yes,4,5,4,0
111134,Female,34,Returning,Business,3540,0,0,3,3,4,5,3,4,5,4,5,3,4,4,4,Satisfied,long distance,0,0,0,9,yes,4,5,5,0
111135,Female,25,First-time,Economy,1173,0,0,2,2,3,2,3,4,3,2,3,3,4,3,3,Neutral or Dissatisfied,moderate distance,2,4,0,9,yes,4,5,5,0
111136,Male,59,Returning,Business,3363,0,0,4,4,3,4,4,4,4,4,3,5,4,4,4,Satisfied,long distance,2,4,1,5,no,2,4,4,1
111138,Female,26,First-time,Business,1180,0,0,4,4,4,4,5,5,1,3,1,1,4,1,4,Satisfied,moderate distance,4,4,3,8,yes,4,4,4,0
111139,Female,23,Returning,Business,3264,0,0,2,2,1,3,2,4,3,4,3,3,3,3,4,Neutral or Dissatisfied,long distance,3,1,4,4,yes,4,4,3,0
111142,Male,37,Returning,Business,3621,0,0,3,3,1,4,3,3,4,3,1,2,3,3,3,Neutral or Dissatisfied,long distance,3,5,1,2,no,4,4,4,1
111145,Male,45,Returning,Economy,650,0,0,4,3,3,2,4,2,2,4,2,2,2,2,5,Satisfied,short distance,1,1,0,1,no,1,3,1,0
111146,Male,22,Returning,Economy,650,5,2,4,4,3,4,4,1,4,2,4,4,3,4,1,Satisfied,short distance,1,1,0,1,no,1,3,1,0
111148,Male,23,Returning,Economy,780,0,0,5,5,3,4,5,3,5,1,4,4,1,4,1,Satisfied,short distance,2,4,0,4,no,2,3,3,0
111149,Female,13,Returning,Economy,1111,3,0,2,3,3,3,4,1,4,3,4,4,3,4,4,Neutral or Dissatisfied,moderate distance,3,5,5,7,yes,4,3,3,0
111151,Female,19,Returning,Economy,1050,0,0,5,1,3,1,1,4,5,5,5,5,4,5,5,Neutral or Dissatisfied,moderate distance,3,1,4,5,no,4,5,3,0
111155,Female,68,Returning,Economy,1173,0,0,4,3,3,5,1,4,4,3,4,4,4,4,2,Neutral or Dissatisfied,moderate distance,0,0,1,1,no,1,1,1,0
111156,Female,29,Returning,Economy,1050,2,0,5,5,3,5,4,4,4,5,4,4,5,4,4,Satisfied,moderate distance,0,1,1,2,no,3,3,1,0
111157,Female,26,Returning,Economy,1180,0,0,4,2,4,2,1,3,1,4,1,1,4,1,4,Neutral or Dissatisfied,moderate distance,0,1,4,5,yes,2,3,4,0
111158,Female,63,Returning,Economy,1173,0,0,4,4,2,4,5,2,4,4,2,3,2,2,2,Neutral or Dissatisfied,moderate distance,5,4,0,10,yes,4,5,5,0
111160,Female,41,Returning,Economy,1180,0,0,4,4,5,4,4,3,5,2,5,5,5,5,3,Neutral or Dissatisfied,moderate distance,2,1,0,2,no,2,1,2,0
111162,Female,9,Returning,Economy,1111,8,0,3,1,2,1,3,1,4,2,4,4,3,4,4,Neutral or Dissatisfied,moderate distance,1,0,0,1,no,2,3,1,0
111164,Female,44,Returning,Business,2858,2,0,1,1,3,5,1,2,4,2,5,2,2,2,2,Satisfied,long distance,0,0,1,1,no,3,3,1,0
111165,Female,59,Returning,Business,1111,0,0,1,1,3,4,1,4,5,4,4,5,4,4,4,Satisfied,moderate distance,4,4,5,9,yes,5,5,5,0
111166,Female,28,Returning,Economy Plus,1180,2,0,3,3,1,2,3,2,2,5,2,2,4,2,3,Neutral or Dissatisfied,moderate distance,4,3,5,7,yes,4,3,4,0
111167,Male,57,Returning,Economy Plus,1111,1,0,5,3,5,3,3,4,4,2,2,2,4,2,4,Neutral or Dissatisfied,moderate distance,3,5,5,9,yes,5,5,4,0
111169,Male,52,Returning,Business,1447,0,0,4,4,3,4,4,4,4,4,5,5,4,4,4,Satisfied,moderate distance,0,4,4,8,yes,3,4,3,0
111170,Female,48,Returning,Business,1546,0,0,4,5,4,4,4,2,4,2,3,4,2,2,2,Neutral or Dissatisfied,moderate distance,0,0,1,1,no,1,1,1,0
111171,Female,42,Returning,Business,1506,0,0,3,3,3,4,3,2,4,2,2,2,2,2,2,Neutral or Dissatisfied,moderate distance,0,1,1,1,no,1,1,1,0
111173,Female,23,Returning,Business,1703,10,0,1,5,2,5,2,4,3,1,3,3,3,3,2,Satisfied,moderate distance,2,3,0,1,no,1,3,2,0
111174,Female,7,Returning,Business,1506,8,0,2,3,2,3,3,1,1,2,1,1,4,1,4,Neutral or Dissatisfied,moderate distance,4,5,0,10,yes,5,4,5,0
111176,Female,56,Returning,Business,1506,0,0,4,4,3,5,4,4,4,4,5,2,4,4,4,Satisfied,moderate distance,3,5,0,7,yes,3,4,5,0
111177,Female,26,Returning,Business,1546,0,0,5,2,4,2,5,3,2,5,2,2,5,2,5,Satisfied,moderate distance,1,3,0,5,no,0,2,3,0
111178,Male,48,Returning,Business,1703,0,0,4,4,4,5,4,5,5,5,4,2,5,5,5,Satisfied,moderate distance,0,3,0,2,no,0,2,2,0
111182,Female,60,Returning,Business,1506,8,0,4,4,3,5,4,5,4,5,3,4,5,5,5,Satisfied,moderate distance,5,5,4,10,yes,4,5,5,0
111184,Male,37,Returning,Business,1703,0,0,4,4,3,3,4,4,5,5,3,3,4,4,4,Satisfied,moderate distance,0,5,5,10,yes,5,5,5,0
111185,Female,60,First-time,Business,1546,0,0,3,3,4,3,2,5,3,5,5,5,5,5,5,Neutral or Dissatisfied,moderate distance,0,0,1,1,no,0,0,1,0
111187,Female,49,Returning,Business,1506,2,0,1,1,5,5,1,5,5,5,3,4,5,5,5,Satisfied,moderate distance,2,3,1,1,no,1,3,1,0
111189,Male,22,First-time,Economy,1142,6,0,2,2,3,2,3,3,4,5,4,4,4,4,5,Neutral or Dissatisfied,moderate distance,3,3,4,7,yes,4,3,4,3
111190,Female,24,First-time,Business,1506,0,0,0,0,3,0,4,4,4,2,4,4,4,4,5,Satisfied,moderate distance,0,4,4,8,yes,4,4,4,0
111192,Male,33,Returning,Economy,1703,1,0,1,1,4,2,1,4,2,5,2,2,4,2,3,Neutral or Dissatisfied,moderate distance,5,3,3,6,yes,5,5,3,0
111193,Female,41,First-time,Business,1546,0,0,2,2,3,2,2,3,3,3,3,3,4,3,5,Neutral or Dissatisfied,moderate distance,0,4,1,1,no,4,4,1,0
111194,Female,48,Returning,Business,1506,0,0,2,2,4,4,2,3,5,4,5,4,3,3,3,Satisfied,moderate distance,2,2,1,3,no,2,2,2,1
111195,Male,45,Returning,Business,1506,0,0,4,4,3,4,4,2,4,2,4,3,2,2,2,Satisfied,moderate distance,0,0,1,1,no,0,0,1,0
111197,Male,58,Returning,Business,1447,0,0,2,2,5,5,2,5,4,5,5,3,5,5,5,Satisfied,moderate distance,4,3,1,1,no,3,4,1,3
111199,Male,26,First-time,Business,1447,0,1,2,2,3,2,2,4,2,5,2,2,4,2,4,Neutral or Dissatisfied,moderate distance,3,4,4,5,no,3,4,3,0
111200,Male,49,Returning,Business,1506,0,0,4,4,5,4,4,4,4,4,3,5,4,4,4,Satisfied,moderate distance,3,1,1,2,no,4,2,2,0
111202,Male,32,Returning,Economy,1546,0,0,5,5,3,4,5,4,4,5,4,4,4,4,4,Neutral or Dissatisfied,moderate distance,1,1,1,2,no,1,2,2,0
111203,Male,44,Returning,Business,1506,0,0,5,5,4,5,5,4,5,4,5,5,4,4,4,Satisfied,moderate distance,1,1,1,1,no,1,1,1,1
111204,Female,50,First-time,Business,1506,0,0,2,2,3,2,1,3,4,3,4,4,4,4,5,Neutral or Dissatisfied,moderate distance,0,0,2,2,no,4,3,2,0
