ID,Gender,Age,Customer Type,Cabin Type,Flight Distance,Departure Delay,Arrival Delay,Departure and Arrival Time Convenience,Ease of Online Booking,Check-in Service,Online Boarding,Gate Location,On-board Service,Seat Comfort,Leg Room Service,Cleanliness,Food and Drink,In-flight Service,In-flight Entertainment,Baggage Handling,Satisfaction,Distance Group
103117,Male,39,Returning,Economy,460,0,0,5,4,5,4,5,5,3,2,5,5,1,5,5,Neutral or Dissatisfied,short distance
103118,Male,10,Returning,Economy,490,3,0,4,3,1,3,3,5,2,1,2,2,2,2,2,Neutral or Dissatisfied,short distance
103119,Female,66,Returning,Economy,490,0,0,4,3,5,1,2,5,5,3,4,1,5,5,5,Neutral or Dissatisfied,short distance
103120,Female,62,Returning,Economy,546,0,0,4,2,4,2,1,2,1,2,3,2,2,2,2,Neutral or Dissatisfied,short distance
103122,Female,43,Returning,Economy,687,0,0,5,3,4,4,3,4,5,3,4,4,4,4,4,Neutral or Dissatisfied,short distance
103123,Female,55,Returning,Economy,460,0,0,5,3,4,5,4,4,5,3,3,4,4,4,2,Neutral or Dissatisfied,short distance
103125,Female,21,Returning,Economy,460,0,0,4,2,5,2,2,3,2,5,2,2,5,2,5,Neutral or Dissatisfied,short distance
103128,Female,32,Returning,Economy Plus,460,0,0,3,3,1,3,3,2,3,2,3,3,4,3,4,Neutral or Dissatisfied,short distance
103129,Female,20,First-time,Economy,687,8,0,2,2,3,2,1,3,1,5,1,1,4,1,4,Neutral or Dissatisfied,short distance
103130,Female,58,Returning,Business,460,0,0,4,4,4,4,4,4,4,4,4,2,4,4,4,Satisfied,short distance
103131,Male,57,Returning,Business,460,8,2,1,3,3,4,1,5,4,5,5,5,5,5,5,Satisfied,short distance
103132,Male,21,Returning,Economy Plus,460,5,3,4,4,4,2,4,3,3,1,2,2,4,2,4,Neutral or Dissatisfied,short distance
103133,Male,50,Returning,Economy Plus,687,0,0,5,5,3,4,5,2,4,5,4,4,4,4,4,Neutral or Dissatisfied,short distance
103134,Female,51,Returning,Business,666,0,0,2,2,5,4,2,5,5,5,3,4,5,5,5,Satisfied,short distance
103135,Male,59,Returning,Business,3619,0,0,4,4,5,5,4,5,4,5,5,5,5,5,5,Satisfied,long distance
103138,Female,53,Returning,Economy Plus,460,0,0,5,5,5,2,5,5,4,5,1,5,5,5,5,Satisfied,short distance
103140,Female,56,Returning,Economy Plus,546,0,5,4,2,3,5,5,3,4,2,1,3,3,3,4,Neutral or Dissatisfied,short distance
103142,Male,46,Returning,Economy Plus,460,0,0,4,3,3,3,1,3,5,3,5,5,5,5,5,Neutral or Dissatisfied,short distance
103143,Male,57,Returning,Economy Plus,546,0,0,2,3,3,3,1,3,1,5,1,1,2,1,2,Neutral or Dissatisfied,short distance
103144,Female,47,Returning,Economy Plus,460,1,0,4,1,4,1,3,5,3,1,2,2,5,5,1,Neutral or Dissatisfied,short distance
103145,Male,42,Returning,Economy Plus,786,0,0,4,3,4,3,2,5,4,2,4,4,5,4,4,Neutral or Dissatisfied,short distance
103146,Female,24,Returning,Economy Plus,460,0,0,5,2,3,2,1,5,2,4,2,2,5,2,4,Neutral or Dissatisfied,short distance
103148,Male,24,First-time,Economy,491,0,7,4,2,3,2,4,4,3,5,3,3,5,3,5,Neutral or Dissatisfied,short distance
103149,Female,32,First-time,Business,272,2,0,1,1,4,1,1,4,1,3,1,1,5,1,5,Neutral or Dissatisfied,short distance
103150,Female,45,Returning,Business,1865,1,3,1,5,4,4,5,5,5,5,3,3,5,5,5,Satisfied,long distance
103153,Female,52,Returning,Business,491,0,0,3,3,4,5,3,4,5,4,5,5,4,4,4,Satisfied,short distance
103155,Female,57,Returning,Business,272,0,0,0,0,4,5,4,4,5,4,3,5,4,4,4,Satisfied,short distance
103156,Male,27,First-time,Business,272,0,0,2,2,4,0,1,5,1,4,1,1,5,1,4,Neutral or Dissatisfied,short distance
103158,Female,57,Returning,Business,2383,0,0,1,1,5,4,1,4,4,4,5,4,4,4,4,Satisfied,long distance
103159,Female,27,Returning,Business,2420,5,0,1,1,4,5,1,4,5,3,5,5,5,5,4,Satisfied,long distance
103161,Male,40,Returning,Business,2715,0,0,0,0,4,5,4,4,5,4,5,2,4,4,4,Satisfied,long distance
103163,Male,43,Returning,Business,272,0,0,3,5,3,4,5,5,5,5,5,5,5,5,5,Satisfied,short distance
103165,Male,53,Returning,Business,2213,0,3,4,2,3,5,4,4,4,4,5,3,4,4,4,Satisfied,long distance
103168,Male,49,Returning,Business,272,0,0,4,4,2,3,4,4,4,4,3,3,4,4,4,Neutral or Dissatisfied,short distance
103171,Female,16,Returning,Economy,491,0,0,5,5,4,4,5,3,5,4,4,4,2,4,5,Satisfied,short distance
103172,Male,20,Returning,Economy,272,6,3,4,0,4,0,5,4,4,3,4,4,5,4,4,Satisfied,short distance
103175,Male,66,Returning,Economy,491,10,0,5,5,2,5,1,1,3,4,3,3,4,3,1,Satisfied,short distance
103177,Male,57,Returning,Economy,272,0,0,0,3,4,3,1,1,4,3,4,4,1,4,3,Neutral or Dissatisfied,short distance
103178,Male,65,Returning,Economy,491,0,0,4,3,4,3,4,4,4,3,4,4,3,4,4,Neutral or Dissatisfied,short distance
103179,Female,68,Returning,Economy,272,0,0,2,2,2,4,3,5,3,2,1,2,5,5,5,Neutral or Dissatisfied,short distance
103180,Female,17,Returning,Economy,491,0,0,3,1,5,1,3,4,1,2,1,1,5,1,4,Neutral or Dissatisfied,short distance
103181,Female,32,Returning,Business,2040,5,0,1,1,5,4,1,3,3,2,3,3,4,3,5,Satisfied,long distance
103185,Female,79,Returning,Economy Plus,272,0,0,4,4,2,3,4,3,2,3,2,4,3,3,3,Neutral or Dissatisfied,short distance
103186,Female,39,Returning,Economy Plus,272,0,0,2,2,2,5,2,1,5,4,5,5,3,5,1,Satisfied,short distance
103187,Male,69,Returning,Business,814,8,3,0,3,3,5,4,1,4,3,4,3,1,1,4,Neutral or Dissatisfied,short distance
103189,Female,49,Returning,Business,3766,0,4,5,5,4,4,5,4,4,4,3,2,4,4,4,Satisfied,long distance
103190,Male,53,Returning,Business,814,0,0,1,1,4,4,1,4,4,4,4,2,4,4,4,Satisfied,short distance
103192,Male,21,First-time,Economy,814,3,0,2,2,4,2,5,4,4,5,4,4,4,4,5,Neutral or Dissatisfied,short distance
103193,Female,52,First-time,Economy,814,0,0,3,3,1,3,4,3,1,2,1,1,3,1,3,Neutral or Dissatisfied,short distance
103194,Male,50,Returning,Business,1890,7,0,4,4,4,4,4,2,3,2,3,4,2,2,2,Neutral or Dissatisfied,long distance
103195,Male,28,Returning,Business,2717,0,0,4,4,5,5,4,4,5,1,5,5,3,5,3,Satisfied,long distance
103197,Male,65,Returning,Economy,814,1,0,2,3,4,3,3,2,2,3,3,3,3,3,1,Neutral or Dissatisfied,short distance
103198,Male,64,Returning,Economy,814,0,3,0,3,5,3,1,4,4,3,4,4,4,4,4,Neutral or Dissatisfied,short distance
103199,Female,15,Returning,Economy,814,0,0,0,0,4,0,3,3,2,3,2,2,4,2,4,Satisfied,short distance
103202,Male,49,Returning,Business,1482,0,0,1,1,5,5,1,5,5,5,5,2,5,5,5,Satisfied,moderate distance
103209,Female,23,First-time,Business,1482,0,0,0,5,5,5,3,4,3,1,4,4,5,4,4,Satisfied,moderate distance
103210,Female,42,Returning,Business,1869,0,0,1,1,5,4,1,3,5,3,5,5,3,3,3,Satisfied,long distance
103211,Female,24,First-time,Economy,351,10,0,0,3,4,3,3,5,5,2,5,5,5,5,4,Neutral or Dissatisfied,short distance
103212,Female,32,Returning,Business,3693,0,1,2,2,3,2,2,3,2,5,2,2,5,2,4,Satisfied,long distance
103213,Male,52,Returning,Business,3999,0,0,2,5,5,4,2,4,5,4,5,5,4,4,4,Satisfied,long distance
103214,Female,58,Returning,Business,1677,1,0,1,1,3,5,1,5,5,5,4,2,5,5,5,Satisfied,moderate distance
103215,Male,24,First-time,Economy,462,4,1,0,5,4,5,1,3,2,4,2,2,5,2,5,Satisfied,short distance
103218,Male,54,Returning,Business,3960,0,0,4,1,4,4,4,5,5,5,3,3,5,5,5,Satisfied,long distance
103222,Male,41,Returning,Business,3865,0,0,4,1,4,4,4,4,4,4,5,5,4,4,4,Satisfied,long distance
103224,Female,25,First-time,Economy,351,0,0,1,4,1,4,3,1,3,5,3,3,4,3,3,Neutral or Dissatisfied,short distance
103226,Male,46,Returning,Economy,462,2,1,3,2,3,2,2,2,3,5,3,3,2,3,2,Neutral or Dissatisfied,short distance
103227,Male,48,Returning,Economy,462,0,0,4,4,3,4,2,5,2,3,1,1,5,1,4,Neutral or Dissatisfied,short distance
103229,Female,23,Returning,Economy,462,0,0,4,2,3,2,3,3,5,2,5,5,3,5,1,Satisfied,short distance
103230,Female,45,Returning,Business,2904,9,0,1,1,4,5,1,5,5,5,3,5,5,5,5,Satisfied,long distance
103233,Female,42,Returning,Business,1935,6,0,3,3,5,4,3,4,4,5,5,4,4,4,4,Satisfied,long distance
103234,Male,33,Returning,Business,1863,4,0,1,1,5,5,1,3,5,5,5,5,5,5,5,Satisfied,long distance
103238,Male,36,First-time,Business,409,4,0,3,3,3,3,4,4,1,4,1,1,5,1,4,Neutral or Dissatisfied,short distance
103239,Male,37,First-time,Economy,409,9,2,1,3,4,3,4,4,1,5,1,1,4,1,4,Neutral or Dissatisfied,short distance
103241,Female,34,Returning,Business,3239,0,0,1,1,3,5,1,5,5,5,4,5,5,5,5,Satisfied,long distance
103244,Female,33,Returning,Economy,409,0,0,5,1,2,1,5,4,4,1,4,4,4,4,5,Neutral or Dissatisfied,short distance
103247,Female,42,Returning,Business,2678,6,0,3,3,4,5,3,3,5,3,4,2,3,3,3,Satisfied,long distance
103250,Female,44,Returning,Economy,267,0,0,1,1,4,1,1,2,2,3,5,5,2,2,2,Satisfied,short distance
103252,Male,69,Returning,Economy,667,0,0,4,2,5,2,2,4,4,5,4,4,5,4,4,Neutral or Dissatisfied,short distance
103253,Male,53,Returning,Business,667,0,0,2,3,4,5,3,4,4,4,5,2,4,4,4,Satisfied,short distance
103255,Male,41,Returning,Business,2990,0,0,1,1,4,5,1,5,4,5,4,3,5,5,5,Satisfied,long distance
103262,Male,42,First-time,Business,888,0,0,3,3,5,2,3,4,5,4,5,5,4,5,4,Neutral or Dissatisfied,moderate distance
103264,Male,53,Returning,Business,888,9,0,5,5,5,5,5,5,4,5,3,2,5,5,5,Satisfied,moderate distance
103267,Male,30,Returning,Economy,888,0,0,0,0,3,4,2,2,3,2,4,4,2,4,5,Satisfied,moderate distance
103269,Female,61,Returning,Economy,888,0,0,5,4,3,5,4,5,5,4,3,2,5,5,4,Neutral or Dissatisfied,moderate distance
103271,Female,34,Returning,Economy,888,2,9,2,1,3,1,4,2,4,1,4,4,3,4,3,Neutral or Dissatisfied,moderate distance
103272,Male,24,Returning,Economy,888,0,0,4,4,4,4,2,4,2,2,2,2,4,2,5,Satisfied,moderate distance
103273,Male,33,Returning,Economy,888,7,0,4,5,4,5,4,5,4,4,4,4,4,4,4,Satisfied,moderate distance
103274,Male,16,Returning,Economy,888,0,0,5,2,4,2,2,2,4,3,4,4,1,4,2,Neutral or Dissatisfied,moderate distance
103276,Female,22,First-time,Economy,888,2,0,1,1,3,1,2,3,3,4,3,3,4,3,4,Neutral or Dissatisfied,moderate distance
103277,Male,57,Returning,Economy Plus,888,2,8,4,4,4,4,4,4,4,3,2,2,5,2,5,Neutral or Dissatisfied,moderate distance
103278,Female,38,Returning,Economy Plus,888,0,0,1,0,3,0,3,3,5,5,5,5,2,5,3,Satisfied,moderate distance
103279,Female,21,Returning,Economy Plus,888,5,0,2,2,3,2,2,2,2,5,2,2,3,2,2,Neutral or Dissatisfied,moderate distance
103281,Female,32,Returning,Business,718,0,0,4,3,3,3,4,3,3,5,3,3,3,3,2,Neutral or Dissatisfied,short distance
103283,Female,48,Returning,Economy,718,10,5,4,1,4,4,5,2,4,1,3,3,2,2,2,Neutral or Dissatisfied,short distance
103284,Male,27,Returning,Economy,718,0,0,2,3,1,3,3,4,2,4,2,2,3,2,3,Neutral or Dissatisfied,short distance
103286,Male,46,Returning,Business,872,0,0,5,5,5,4,5,5,4,5,4,5,5,5,5,Satisfied,moderate distance
103288,Male,48,Returning,Business,872,0,0,5,5,3,4,5,4,4,4,3,2,4,4,4,Satisfied,moderate distance
103289,Female,56,Returning,Business,1608,0,0,3,3,3,4,3,4,4,4,4,3,4,4,4,Satisfied,moderate distance
103290,Female,26,First-time,Economy,872,0,0,3,3,1,3,3,4,4,1,5,5,3,5,3,Neutral or Dissatisfied,moderate distance
103295,Male,34,Returning,Economy,872,0,0,3,0,1,0,3,1,1,3,1,1,4,1,3,Satisfied,moderate distance
103300,Male,51,Returning,Business,1712,0,10,1,1,4,5,1,3,5,4,3,2,3,3,3,Satisfied,moderate distance
103301,Male,24,First-time,Economy,1139,0,0,3,3,5,3,3,3,1,2,1,1,5,1,5,Satisfied,moderate distance
103302,Male,42,Returning,Business,2333,0,0,5,5,3,5,5,4,4,4,5,5,4,4,4,Satisfied,long distance
103303,Male,58,Returning,Business,3653,0,0,5,4,4,4,5,4,5,4,3,2,4,4,4,Satisfied,long distance
103305,Female,26,Returning,Business,1371,0,0,4,4,5,5,4,4,5,5,5,5,4,5,4,Satisfied,moderate distance
103306,Female,20,First-time,Economy,1139,0,0,4,4,4,4,1,5,3,3,3,3,5,3,5,Satisfied,moderate distance
103307,Male,24,First-time,Business,1371,0,5,4,0,3,0,3,3,2,2,2,2,4,2,5,Satisfied,moderate distance
103308,Female,59,Returning,Business,2202,4,6,1,4,4,5,1,4,4,4,3,4,4,4,4,Satisfied,long distance
103309,Female,51,Returning,Business,1371,0,5,5,2,1,4,2,3,4,3,4,4,3,3,3,Neutral or Dissatisfied,moderate distance
103311,Male,31,Returning,Business,2364,0,0,5,5,4,4,5,3,4,2,4,4,4,4,5,Satisfied,long distance
103312,Female,24,First-time,Business,1139,0,0,4,4,5,4,1,4,4,5,4,4,5,4,4,Satisfied,moderate distance
103313,Female,42,Returning,Business,2750,4,0,3,4,4,3,3,4,3,4,1,3,4,4,4,Neutral or Dissatisfied,long distance
103316,Female,56,Returning,Business,1371,0,1,1,1,4,5,1,5,5,5,5,2,5,5,5,Satisfied,moderate distance
103317,Male,55,Returning,Economy,1139,1,0,1,1,3,1,1,2,1,2,1,1,3,1,3,Neutral or Dissatisfied,moderate distance
103320,Male,25,First-time,Business,1371,0,1,4,4,3,4,2,4,2,5,2,2,4,2,4,Satisfied,moderate distance
103323,Male,64,Returning,Business,3142,0,0,1,1,3,1,1,3,1,4,1,1,3,3,3,Satisfied,long distance
103324,Female,21,First-time,Economy,1139,0,0,5,5,5,5,3,5,5,3,5,5,2,5,5,Satisfied,moderate distance
103325,Male,56,Returning,Economy,1371,0,0,5,2,3,2,4,3,5,5,1,1,4,1,4,Neutral or Dissatisfied,moderate distance
103326,Female,35,Returning,Economy,1139,0,4,4,2,3,2,1,5,5,4,5,5,5,5,3,Neutral or Dissatisfied,moderate distance
103331,Female,70,Returning,Economy,1371,0,0,4,2,5,3,3,3,5,2,4,4,3,3,4,Neutral or Dissatisfied,moderate distance
103333,Female,70,Returning,Economy,1371,3,0,5,3,3,4,2,1,5,3,4,4,1,1,1,Neutral or Dissatisfied,moderate distance
103336,Male,20,Returning,Economy,1139,9,7,1,4,1,4,3,4,5,4,3,3,3,3,2,Neutral or Dissatisfied,moderate distance
103337,Female,11,Returning,Economy,1371,0,4,4,2,5,2,3,5,2,3,5,5,4,5,4,Neutral or Dissatisfied,moderate distance
103338,Female,37,Returning,Economy,1139,0,0,4,3,2,3,3,2,2,2,2,2,4,2,3,Neutral or Dissatisfied,moderate distance
103339,Female,62,Returning,Economy,1371,0,9,5,2,4,4,2,3,5,2,5,3,3,3,3,Neutral or Dissatisfied,moderate distance
103340,Female,27,Returning,Economy,1139,0,5,5,4,4,4,1,3,4,2,5,5,5,5,3,Neutral or Dissatisfied,moderate distance
103341,Male,39,Returning,Economy,1139,5,0,5,3,2,3,3,4,2,3,2,2,2,2,5,Neutral or Dissatisfied,moderate distance
103343,Female,65,Returning,Economy,1139,7,0,5,3,4,5,2,1,4,3,5,2,1,1,1,Neutral or Dissatisfied,moderate distance
103344,Male,40,Returning,Economy,1139,0,0,5,2,3,2,1,3,1,5,1,1,5,1,4,Neutral or Dissatisfied,moderate distance
103346,Female,51,Returning,Economy,1139,0,0,1,2,4,3,2,5,2,2,2,4,5,5,1,Neutral or Dissatisfied,moderate distance
103347,Male,46,Returning,Business,1371,0,0,3,3,3,4,3,3,5,4,5,2,3,3,3,Satisfied,moderate distance
103349,Female,57,First-time,Economy Plus,1371,2,1,2,2,4,2,4,3,1,3,1,1,3,1,3,Neutral or Dissatisfied,moderate distance
103350,Male,10,Returning,Economy Plus,1139,0,0,4,1,3,1,3,5,5,4,3,3,4,3,3,Neutral or Dissatisfied,moderate distance
103351,Male,23,Returning,Business,342,0,0,4,4,5,4,4,5,1,3,1,1,4,1,5,Neutral or Dissatisfied,short distance
103352,Female,60,Returning,Business,1940,0,0,4,4,4,4,4,5,5,5,5,2,5,5,5,Satisfied,long distance
103353,Female,32,Returning,Business,342,1,0,3,2,3,4,3,4,4,2,4,4,4,4,5,Satisfied,short distance
103357,Male,59,Returning,Business,342,3,2,3,3,5,4,3,5,4,5,3,3,5,5,5,Satisfied,short distance
103359,Female,57,Returning,Business,3543,6,2,3,3,3,5,3,4,4,4,3,2,4,4,4,Satisfied,long distance
103362,Male,43,Returning,Business,3887,0,0,4,4,3,4,4,5,4,5,4,5,5,5,5,Satisfied,long distance
103364,Female,63,Returning,Economy,342,0,0,1,1,2,4,1,1,4,1,1,5,1,1,1,Neutral or Dissatisfied,short distance
103365,Male,45,Returning,Economy,342,2,0,2,2,1,1,2,1,1,5,1,1,4,1,3,Neutral or Dissatisfied,short distance
103367,Female,24,Returning,Business,1844,0,0,4,4,3,4,4,4,4,5,4,4,1,4,1,Satisfied,long distance
103369,Male,46,Returning,Economy,342,6,0,2,1,4,1,3,2,2,3,2,2,3,2,3,Neutral or Dissatisfied,short distance
103373,Male,38,Returning,Economy Plus,342,0,0,5,5,1,2,5,2,2,2,2,2,4,2,3,Neutral or Dissatisfied,short distance
103374,Female,46,Returning,Business,342,5,0,4,4,4,5,4,4,4,4,4,5,4,4,4,Satisfied,short distance
103375,Female,37,Returning,Business,1847,0,0,3,3,5,4,3,5,5,5,3,2,5,5,5,Satisfied,long distance
103376,Female,42,Returning,Business,3927,0,0,1,3,3,4,1,3,3,3,3,2,3,3,3,Neutral or Dissatisfied,long distance
103377,Male,66,Returning,Business,1640,4,5,0,0,5,5,3,1,5,1,5,3,1,1,1,Satisfied,moderate distance
103378,Male,53,Returning,Business,3581,7,4,3,3,4,4,3,5,5,5,4,3,5,5,5,Satisfied,long distance
103380,Female,46,Returning,Business,237,0,0,2,5,5,4,5,5,4,5,4,3,5,5,5,Satisfied,short distance
103381,Male,54,First-time,Business,237,6,0,4,4,5,4,2,3,3,3,4,4,5,4,5,Satisfied,short distance
103383,Female,57,Returning,Business,237,0,0,5,5,3,4,5,5,4,5,5,4,5,5,5,Satisfied,short distance
103387,Female,38,Returning,Business,2541,1,0,1,1,5,4,1,4,4,4,5,4,4,4,4,Satisfied,long distance
103388,Male,23,First-time,Economy,237,1,0,5,2,5,2,3,4,2,4,2,2,5,2,4,Neutral or Dissatisfied,short distance
103390,Female,50,Returning,Business,237,5,0,2,3,3,4,2,5,4,5,4,4,5,5,5,Satisfied,short distance
103391,Male,40,Returning,Business,3106,0,0,4,4,5,5,4,4,4,4,3,4,4,4,4,Satisfied,long distance
103392,Female,50,Returning,Business,237,0,0,2,2,4,4,2,5,4,5,3,4,5,5,5,Satisfied,short distance
103393,Female,63,Returning,Business,237,0,1,3,3,4,5,3,5,4,5,5,3,5,5,5,Satisfied,short distance
103395,Female,42,Returning,Business,3176,0,0,2,4,5,5,2,5,5,5,3,3,5,5,5,Satisfied,long distance
103396,Male,47,Returning,Economy,237,0,0,2,3,1,2,2,4,2,4,2,2,4,2,3,Neutral or Dissatisfied,short distance
103400,Male,25,First-time,Business,237,1,0,5,1,4,1,2,5,5,3,5,5,5,5,5,Neutral or Dissatisfied,short distance
103402,Female,35,Returning,Business,237,2,2,2,2,3,4,2,3,3,3,4,1,3,3,3,Neutral or Dissatisfied,short distance
103405,Male,33,Returning,Business,3710,7,0,4,4,4,4,4,2,4,2,4,4,4,4,3,Neutral or Dissatisfied,long distance
103406,Male,33,Returning,Economy,237,0,0,5,5,1,2,5,2,2,1,2,2,4,2,4,Neutral or Dissatisfied,short distance
103407,Male,45,Returning,Business,3829,0,0,1,3,3,4,1,4,3,4,1,1,4,4,4,Neutral or Dissatisfied,long distance
103410,Female,56,First-time,Economy,237,2,5,0,2,3,2,1,1,3,5,3,3,3,3,5,Neutral or Dissatisfied,short distance
103412,Male,50,Returning,Business,3636,0,1,2,2,2,4,2,2,3,2,1,2,2,2,2,Neutral or Dissatisfied,long distance
103413,Female,21,First-time,Business,237,0,0,3,4,5,4,3,4,5,2,5,5,5,5,5,Satisfied,short distance
103414,Female,18,First-time,Economy,237,0,0,3,5,4,5,2,4,4,5,4,4,5,4,4,Satisfied,short distance
103415,Male,47,First-time,Economy,237,0,0,0,1,2,1,3,4,3,1,3,3,3,3,2,Neutral or Dissatisfied,short distance
103418,Male,38,Returning,Economy,237,0,2,4,3,4,3,4,3,2,3,2,2,3,2,4,Neutral or Dissatisfied,short distance
103419,Male,49,Returning,Economy,237,0,0,4,3,4,3,4,4,4,2,4,4,4,4,4,Neutral or Dissatisfied,short distance
103420,Male,41,Returning,Economy,237,0,0,4,0,4,0,2,3,1,5,2,2,5,2,5,Neutral or Dissatisfied,short distance
103421,Male,40,Returning,Economy,237,0,0,4,4,4,4,1,3,4,5,4,4,4,4,5,Neutral or Dissatisfied,short distance
103422,Female,41,Returning,Economy,237,0,0,5,2,3,2,1,4,4,3,4,4,4,4,4,Neutral or Dissatisfied,short distance
103423,Female,58,Returning,Economy,237,0,0,4,3,4,5,3,5,4,3,3,2,5,5,5,Neutral or Dissatisfied,short distance
103425,Female,12,Returning,Economy,237,6,9,5,3,5,3,3,5,2,4,3,3,4,3,5,Neutral or Dissatisfied,short distance
103426,Male,37,Returning,Economy,237,0,0,5,2,3,2,5,4,1,4,1,1,5,1,4,Neutral or Dissatisfied,short distance
103430,Male,30,Returning,Economy,237,7,2,4,1,3,1,1,4,2,5,2,2,5,2,4,Neutral or Dissatisfied,short distance
103432,Female,63,Returning,Economy,237,10,0,3,3,1,3,2,5,2,3,3,5,5,5,5,Neutral or Dissatisfied,short distance
103434,Male,50,Returning,Economy Plus,237,0,0,5,5,3,3,5,4,3,1,3,3,4,3,4,Neutral or Dissatisfied,short distance
103435,Female,22,First-time,Business,237,0,0,0,4,5,4,1,4,2,4,2,2,5,2,4,Satisfied,short distance
103438,Female,31,Returning,Economy Plus,237,0,0,5,4,3,4,1,4,5,2,5,5,5,5,5,Neutral or Dissatisfied,short distance
103441,Female,53,Returning,Business,393,0,0,5,3,3,4,2,4,5,3,4,2,4,4,4,Satisfied,short distance
103442,Male,38,Returning,Business,393,0,0,4,2,3,5,1,5,5,2,4,4,5,5,1,Neutral or Dissatisfied,short distance
103444,Female,33,First-time,Business,393,10,8,3,3,3,3,4,4,3,3,3,3,5,3,4,Neutral or Dissatisfied,short distance
103446,Male,49,Returning,Business,2674,0,0,3,3,4,4,3,4,4,4,3,4,4,4,4,Satisfied,long distance
103447,Female,24,Returning,Economy,393,0,0,4,4,2,4,4,2,2,3,4,4,3,4,3,Neutral or Dissatisfied,short distance
103448,Male,68,Returning,Business,2255,3,0,3,5,4,4,5,4,4,4,3,5,4,4,4,Satisfied,long distance
103449,Female,59,Returning,Business,3136,6,0,2,2,5,4,2,3,5,3,4,4,3,3,3,Satisfied,long distance
103450,Male,52,Returning,Business,1739,0,0,1,1,5,4,1,5,5,5,5,5,5,5,5,Satisfied,moderate distance
103452,Female,39,First-time,Business,448,0,0,3,3,1,3,4,3,1,5,1,1,3,1,4,Neutral or Dissatisfied,short distance
103453,Male,45,Returning,Business,448,5,1,4,4,3,4,4,3,4,3,4,5,3,3,3,Satisfied,short distance
103454,Female,37,Returning,Business,1752,0,0,3,3,4,4,3,3,3,3,2,1,3,3,3,Neutral or Dissatisfied,long distance
103455,Female,69,Returning,Economy,448,10,0,3,3,2,3,3,4,4,4,2,2,4,4,4,Neutral or Dissatisfied,short distance
103460,Female,55,Returning,Economy,448,3,0,2,1,1,3,3,3,4,1,2,4,3,3,3,Neutral or Dissatisfied,short distance
103461,Female,13,Returning,Economy,448,0,0,3,2,4,2,4,2,2,2,3,3,3,3,2,Neutral or Dissatisfied,short distance
103463,Female,48,Returning,Economy,448,0,0,4,2,3,5,1,1,5,2,4,3,1,1,5,Neutral or Dissatisfied,short distance
103464,Female,53,Returning,Economy,448,0,0,4,2,4,4,2,1,5,2,3,5,1,1,1,Neutral or Dissatisfied,short distance
103465,Female,17,Returning,Economy,393,5,2,5,1,5,1,4,3,5,3,5,5,5,5,5,Neutral or Dissatisfied,short distance
103468,Female,48,Returning,Economy Plus,393,3,0,1,2,1,3,4,5,4,2,3,1,5,5,5,Neutral or Dissatisfied,short distance
103470,Female,41,Returning,Business,2159,0,0,1,1,4,4,1,5,5,5,5,2,5,5,5,Satisfied,long distance
103472,Male,44,Returning,Business,2118,0,0,3,3,5,4,3,4,4,4,5,2,4,4,4,Satisfied,long distance
103475,Female,56,Returning,Business,2719,0,0,5,5,3,5,5,3,4,4,3,5,3,3,3,Satisfied,long distance
103476,Male,41,Returning,Business,2858,3,2,1,1,3,5,1,2,4,2,5,4,2,2,2,Satisfied,long distance
103479,Male,53,Returning,Business,382,0,0,1,1,3,4,1,4,5,4,3,3,4,4,4,Satisfied,short distance
103482,Female,52,Returning,Business,440,0,0,2,3,5,5,2,5,4,5,5,2,5,5,5,Satisfied,short distance
103483,Male,36,Returning,Business,440,4,0,3,3,2,4,3,2,3,2,4,5,2,2,2,Neutral or Dissatisfied,short distance
103485,Male,45,Returning,Economy,440,2,8,3,1,2,4,3,1,4,5,4,4,3,4,3,Neutral or Dissatisfied,short distance
103486,Female,20,First-time,Economy,440,0,0,1,1,2,1,4,4,4,3,4,4,4,4,4,Neutral or Dissatisfied,short distance
103488,Female,56,Returning,Economy,440,10,1,5,2,3,4,2,2,5,2,5,3,2,2,2,Neutral or Dissatisfied,short distance
103489,Male,38,Returning,Economy,440,7,0,4,3,5,3,2,3,4,3,3,3,4,3,4,Neutral or Dissatisfied,short distance
103490,Female,57,Returning,Economy,440,0,0,5,4,2,2,3,1,2,4,2,1,1,1,1,Neutral or Dissatisfied,short distance
103491,Female,49,Returning,Economy,440,2,0,4,3,4,4,4,4,5,3,4,2,4,4,4,Neutral or Dissatisfied,short distance
103494,Female,47,Returning,Business,1796,0,0,3,5,3,5,3,5,4,5,4,3,5,5,5,Satisfied,long distance
103495,Female,36,First-time,Economy Plus,440,0,0,3,3,1,3,5,2,1,1,1,1,4,1,2,Neutral or Dissatisfied,short distance
103496,Male,26,Returning,Economy Plus,382,1,0,5,3,4,3,3,5,2,4,2,2,4,2,5,Neutral or Dissatisfied,short distance
