ID,Gender,Age,Customer Type,Cabin Type,Flight Distance,Departure Delay,Arrival Delay,Departure and Arrival Time Convenience,Ease of Online Booking,Check-in Service,Online Boarding,Gate Location,On-board Service,Seat Comfort,Leg Room Service,Cleanliness,Food and Drink,In-flight Service,In-flight Entertainment,Baggage Handling,Satisfaction,Distance Group,EntertainmentRating,FoodRating,Recommended,ServiceRating,ValueRating
113092,Male,17,First-time,Economy,543,0,0,1,3,4,3,4,2,5,3,5,5,3,5,4,Neutral or Dissatisfied,short distance,0,0,no,1,1
113097,Female,14,Returning,Economy,543,10,10,4,4,3,4,2,4,3,2,3,3,4,3,5,Neutral or Dissatisfied,short distance,0,1,no,1,1
113098,Female,42,Returning,Economy,569,9,0,4,3,4,4,4,3,3,3,1,4,3,3,2,Neutral or Dissatisfied,short distance,1,1,no,1,1
113099,Male,29,Returning,Economy,479,0,0,1,4,1,4,4,3,5,1,5,5,3,5,3,Neutral or Dissatisfied,short distance,0,1,no,2,1
113100,Female,25,Returning,Economy,569,0,0,2,2,2,2,4,2,4,4,4,4,3,4,3,Neutral or Dissatisfied,short distance,1,1,no,1,2
113101,Female,29,Returning,Economy,479,0,0,2,3,1,3,4,3,2,4,2,2,4,2,4,Neutral or Dissatisfied,short distance,0,2,no,3,1
113102,Male,21,Returning,Economy,479,0,0,2,3,3,3,4,1,1,2,1,1,4,1,4,Neutral or Dissatisfied,short distance,1,1,no,2,1
113104,Female,65,Returning,Economy,479,0,0,4,2,2,4,4,4,4,2,1,3,4,4,4,Neutral or Dissatisfied,short distance,0,0,no,1,1
113105,Female,57,Returning,Economy,543,0,0,0,1,4,5,3,1,4,1,3,5,1,1,1,Neutral or Dissatisfied,short distance,1,1,no,1,3
113107,Male,7,Returning,Economy,479,0,0,3,2,1,2,4,2,2,5,2,2,4,2,3,Neutral or Dissatisfied,short distance,1,1,no,3,2
113108,Female,70,Returning,Economy,569,0,0,5,2,3,4,1,3,4,2,4,4,3,3,3,Neutral or Dissatisfied,short distance,0,0,no,2,4
113110,Male,24,Returning,Economy,543,6,0,5,3,4,3,2,4,4,4,4,4,5,4,5,Neutral or Dissatisfied,short distance,1,1,no,1,1
113111,Female,15,Returning,Economy,543,0,0,3,3,3,3,5,1,2,1,2,2,2,2,4,Neutral or Dissatisfied,short distance,1,1,no,3,2
113112,Female,35,Returning,Economy,569,0,0,1,3,3,3,4,2,1,4,1,1,4,1,3,Neutral or Dissatisfied,short distance,0,1,no,1,1
113113,Male,45,Returning,Economy,543,0,0,5,3,4,3,3,3,1,5,1,1,5,1,5,Neutral or Dissatisfied,short distance,1,1,no,1,1
113115,Female,66,Returning,Economy,569,0,0,4,2,5,3,2,3,3,2,3,3,3,3,3,Neutral or Dissatisfied,short distance,1,1,no,2,4
113117,Male,9,Returning,Economy,569,0,0,4,3,5,3,1,3,4,2,4,4,5,4,4,Neutral or Dissatisfied,short distance,0,5,yes,4,5
113118,Female,67,Returning,Economy,479,7,0,1,3,1,1,2,1,1,3,1,3,1,1,1,Neutral or Dissatisfied,short distance,2,3,no,4,3
113120,Male,10,Returning,Economy,479,0,0,1,5,3,5,3,4,1,5,1,1,4,1,4,Neutral or Dissatisfied,short distance,0,0,yes,5,5
113122,Female,47,Returning,Business,479,0,0,4,4,5,4,4,5,4,4,4,4,5,5,5,Satisfied,short distance,1,2,no,2,2
113123,Male,47,Returning,Business,479,3,0,4,4,4,5,4,3,5,3,5,2,3,3,3,Satisfied,short distance,1,2,no,2,3
113125,Male,40,Returning,Business,3969,9,7,4,4,4,5,4,4,4,4,5,2,4,4,4,Satisfied,long distance,0,0,no,5,1
113126,Female,33,First-time,Business,569,9,0,4,4,4,4,2,4,1,4,1,1,4,1,5,Neutral or Dissatisfied,short distance,1,1,yes,4,4
113129,Male,16,Returning,Economy Plus,569,0,0,3,4,1,4,2,2,3,2,3,3,2,3,3,Neutral or Dissatisfied,short distance,1,2,no,4,2
113130,Female,65,Returning,Economy Plus,569,10,0,4,2,4,5,2,5,5,2,5,5,5,5,5,Neutral or Dissatisfied,short distance,2,3,yes,4,4
113135,Female,40,Returning,Economy Plus,543,0,0,5,5,5,5,5,5,4,4,4,4,5,4,5,Neutral or Dissatisfied,short distance,0,5,yes,5,5
113138,Male,60,Returning,Business,2583,0,0,3,3,3,5,3,4,5,4,3,5,4,4,4,Satisfied,long distance,0,1,no,1,1
113139,Male,41,Returning,Business,2669,0,0,2,2,3,5,2,3,4,3,4,4,3,3,3,Satisfied,long distance,2,3,yes,3,5
113140,Female,43,Returning,Business,2128,0,0,1,1,4,4,1,5,5,5,5,4,5,5,5,Satisfied,long distance,1,2,no,1,2
113144,Male,30,First-time,Business,677,0,0,1,1,3,1,5,4,3,2,4,4,4,4,4,Neutral or Dissatisfied,short distance,0,1,no,1,2
113145,Male,30,First-time,Business,677,0,0,1,1,3,1,4,5,3,2,3,3,5,3,5,Neutral or Dissatisfied,short distance,0,5,yes,5,5
113147,Female,48,First-time,Business,628,0,0,5,5,3,5,2,4,5,4,5,5,5,5,4,Satisfied,short distance,1,1,no,1,1
113151,Female,8,First-time,Economy,677,0,1,3,3,2,3,3,3,4,3,4,4,3,4,3,Neutral or Dissatisfied,short distance,0,0,no,3,3
113152,Male,16,First-time,Economy,889,6,5,3,3,1,3,3,1,1,5,1,1,4,1,4,Neutral or Dissatisfied,moderate distance,0,1,no,1,1
113153,Male,24,First-time,Economy,677,7,0,1,1,3,1,4,5,4,2,4,4,5,4,4,Neutral or Dissatisfied,short distance,4,4,yes,4,5
113155,Female,21,Returning,Business,628,0,5,4,4,5,5,4,3,5,4,5,5,4,5,5,Satisfied,short distance,0,0,no,1,5
113156,Male,40,Returning,Business,628,8,7,3,3,1,3,3,1,3,1,1,4,1,1,1,Neutral or Dissatisfied,short distance,1,1,yes,5,5
113157,Male,67,Returning,Business,677,7,0,1,4,5,5,4,5,4,5,4,3,5,5,5,Satisfied,short distance,0,0,no,2,1
113158,Male,45,Returning,Economy,677,0,0,5,4,2,3,5,3,3,3,3,3,3,3,3,Neutral or Dissatisfied,short distance,0,0,no,1,4
113160,Female,42,Returning,Economy,677,0,0,2,3,2,4,2,2,4,2,2,1,2,2,2,Neutral or Dissatisfied,short distance,0,0,yes,3,5
113161,Female,49,Returning,Business,628,7,2,1,3,3,4,1,5,5,5,5,3,5,5,5,Satisfied,short distance,2,5,yes,4,5
113162,Female,55,Returning,Business,1987,0,0,1,1,5,4,1,3,4,3,4,2,3,3,3,Satisfied,long distance,1,1,no,1,3
113164,Male,60,Returning,Business,2142,2,0,2,2,5,5,2,3,5,3,3,3,3,3,3,Satisfied,long distance,1,1,no,1,1
113165,Male,44,Returning,Business,1558,1,1,2,2,5,5,2,4,4,4,4,3,4,4,4,Satisfied,moderate distance,0,0,no,0,1
113167,Male,43,Returning,Business,2399,6,7,0,0,3,5,2,4,5,4,2,2,4,4,4,Satisfied,long distance,0,0,no,4,1
113168,Male,38,Returning,Business,1731,0,0,0,0,4,4,2,4,5,4,4,1,4,4,4,Satisfied,moderate distance,0,2,no,1,4
113169,Male,36,Returning,Business,1504,2,0,2,2,2,4,2,1,3,1,1,1,1,1,1,Neutral or Dissatisfied,moderate distance,0,5,yes,5,5
113172,Male,25,Returning,Economy,889,9,0,4,4,3,4,3,4,2,5,2,2,5,2,5,Satisfied,moderate distance,1,2,no,1,2
113173,Male,14,Returning,Economy,628,1,0,3,2,4,2,2,5,3,3,3,3,5,3,5,Neutral or Dissatisfied,short distance,0,0,no,1,1
113175,Female,64,Returning,Economy,677,0,0,5,2,3,1,3,4,5,2,4,3,4,4,4,Neutral or Dissatisfied,short distance,0,0,no,2,3
113176,Male,65,Returning,Economy,677,0,0,5,1,4,1,3,4,2,3,2,2,3,2,3,Neutral or Dissatisfied,short distance,0,3,yes,5,5
113177,Male,59,Returning,Economy,889,0,0,4,4,4,4,2,5,1,2,1,1,4,1,4,Neutral or Dissatisfied,moderate distance,1,4,yes,5,4
113183,Male,24,First-time,Economy,277,0,0,2,4,3,4,1,1,2,3,2,2,1,2,2,Neutral or Dissatisfied,short distance,1,1,no,1,1
113185,Male,45,Returning,Business,1924,0,0,1,1,5,4,1,4,5,3,4,2,4,4,4,Satisfied,long distance,0,0,yes,4,5
113187,Male,42,Returning,Business,3385,0,0,1,3,4,4,1,5,4,5,4,2,5,5,5,Satisfied,long distance,0,4,yes,4,5
113188,Male,41,Returning,Business,2607,6,0,2,2,3,5,2,4,5,4,4,4,4,4,4,Satisfied,long distance,4,5,yes,4,5
113189,Male,44,First-time,Business,391,1,0,1,1,5,2,5,4,4,3,4,4,4,4,5,Neutral or Dissatisfied,short distance,0,0,no,1,1
113190,Male,44,Returning,Business,3661,2,0,4,4,5,5,4,4,5,4,5,2,4,4,4,Satisfied,long distance,0,2,yes,4,4
113191,Male,34,Returning,Business,1991,0,0,2,2,5,5,2,5,4,5,5,2,5,5,4,Satisfied,long distance,0,3,no,3,3
113192,Female,60,Returning,Business,3294,7,0,1,1,4,4,1,4,5,4,5,5,4,4,4,Satisfied,long distance,0,0,no,4,4
113194,Male,37,First-time,Business,197,10,8,5,5,3,5,5,5,4,4,4,4,5,4,4,Satisfied,short distance,0,0,no,1,1
113195,Male,56,Returning,Business,236,9,2,1,1,3,5,4,2,4,2,4,3,2,2,2,Satisfied,short distance,1,2,yes,2,5
113197,Male,40,Returning,Business,386,0,6,2,2,5,5,2,5,5,4,4,3,5,5,5,Satisfied,short distance,0,1,no,3,1
113198,Male,24,First-time,Economy,197,4,4,5,4,3,4,4,5,5,4,3,3,5,3,5,Neutral or Dissatisfied,short distance,0,0,no,1,1
113199,Female,20,First-time,Business,386,0,0,0,5,3,5,3,3,2,5,4,4,5,4,5,Satisfied,short distance,0,5,yes,5,5
113200,Female,39,Returning,Business,3007,1,10,3,3,4,5,3,5,5,5,5,4,5,5,5,Satisfied,long distance,0,4,yes,5,5
113202,Male,55,Returning,Business,1790,1,0,0,0,3,4,1,2,4,2,4,4,2,2,2,Satisfied,long distance,0,1,no,1,2
113203,Male,47,Returning,Business,236,6,3,0,0,4,4,2,3,4,3,3,2,3,3,3,Satisfied,short distance,1,1,no,1,1
113205,Female,35,Returning,Business,2863,0,0,5,5,4,5,5,4,4,5,5,4,4,4,4,Satisfied,long distance,0,1,no,2,2
113206,Male,42,Returning,Business,2105,7,0,3,3,5,5,3,3,5,4,5,2,3,3,3,Satisfied,long distance,4,5,yes,5,4
113207,Male,27,Returning,Business,197,1,0,4,4,4,4,4,4,4,4,4,4,5,4,4,Satisfied,short distance,1,1,no,1,1
113208,Male,52,Returning,Business,2143,0,0,2,2,3,2,2,3,2,3,3,1,3,3,3,Neutral or Dissatisfied,long distance,0,1,no,2,2
113209,Female,42,First-time,Business,414,0,0,5,5,3,5,2,4,4,5,4,4,4,4,4,Satisfied,short distance,0,0,no,1,3
113211,Male,66,First-time,Business,407,0,0,2,2,5,1,5,4,2,3,2,2,5,2,4,Neutral or Dissatisfied,short distance,3,1,no,1,5
113212,Male,33,Returning,Business,386,0,0,2,2,3,5,2,3,5,2,5,5,5,5,5,Satisfied,short distance,2,4,yes,5,4
113215,Male,59,Returning,Business,3091,0,0,1,1,4,5,1,5,4,5,3,5,5,5,5,Satisfied,long distance,5,5,yes,5,5
113216,Male,40,Returning,Business,236,0,0,0,0,3,4,3,4,5,4,3,4,4,4,4,Satisfied,short distance,0,4,yes,4,5
113217,Male,20,First-time,Business,414,4,0,1,2,4,2,3,3,4,2,4,4,3,4,2,Neutral or Dissatisfied,short distance,1,3,no,3,2
113218,Male,51,Returning,Business,414,4,5,1,3,3,4,1,4,3,4,4,5,4,4,4,Neutral or Dissatisfied,short distance,1,2,yes,4,5
113219,Female,48,First-time,Business,236,0,0,1,1,2,1,4,2,4,2,4,4,3,4,3,Neutral or Dissatisfied,short distance,1,3,no,2,2
113220,Male,27,First-time,Business,236,7,6,2,2,3,2,1,4,3,4,4,4,4,4,4,Neutral or Dissatisfied,short distance,1,1,no,1,1
113222,Female,64,Returning,Business,3347,7,0,1,1,2,4,1,2,4,2,1,3,2,2,2,Neutral or Dissatisfied,long distance,1,1,no,2,2
113223,Male,44,Returning,Business,2581,0,0,1,1,4,3,1,1,2,1,2,1,1,1,2,Neutral or Dissatisfied,long distance,2,4,yes,4,5
113225,Female,38,First-time,Business,407,0,0,4,4,5,4,4,4,5,2,1,1,4,1,5,Satisfied,short distance,0,4,yes,5,5
113226,Female,54,First-time,Business,397,2,0,5,5,5,5,3,4,3,4,5,5,4,5,4,Satisfied,short distance,0,3,yes,4,5
113228,Male,53,Returning,Business,226,0,0,0,0,5,5,1,4,5,4,4,2,4,4,4,Satisfied,short distance,0,3,yes,5,5
113230,Female,47,Returning,Business,197,9,0,2,2,2,3,2,1,4,1,3,1,1,1,2,Neutral or Dissatisfied,short distance,1,4,yes,5,5
113232,Female,43,Returning,Business,3720,4,0,1,1,3,4,1,1,3,1,3,4,1,1,1,Neutral or Dissatisfied,long distance,2,2,yes,5,4
113233,Male,20,First-time,Economy,407,0,0,3,3,2,3,3,2,2,3,3,3,4,3,3,Neutral or Dissatisfied,short distance,1,1,no,1,2
113234,Female,38,Returning,Business,3896,0,0,4,4,1,4,4,2,4,2,1,3,2,2,2,Neutral or Dissatisfied,long distance,4,5,yes,5,4
113237,Male,34,Returning,Business,236,0,0,4,1,3,4,3,1,4,1,4,5,1,1,1,Neutral or Dissatisfied,short distance,0,2,no,3,3
113238,Male,61,Returning,Business,397,0,0,4,3,3,5,4,1,4,3,3,2,1,1,1,Neutral or Dissatisfied,short distance,1,1,no,1,1
113239,Male,70,Returning,Business,197,2,0,5,2,1,1,3,3,1,2,5,5,3,3,3,Neutral or Dissatisfied,short distance,1,1,no,2,1
113241,Male,41,Returning,Business,236,1,0,4,4,1,2,3,3,2,4,1,5,3,3,3,Neutral or Dissatisfied,short distance,5,5,yes,5,5
113244,Female,46,Returning,Business,226,0,0,5,5,4,4,1,2,4,5,4,2,2,2,2,Satisfied,short distance,1,1,no,3,1
113245,Female,46,Returning,Business,258,0,0,5,1,5,5,2,1,3,1,3,5,1,1,1,Neutral or Dissatisfied,short distance,3,4,yes,5,5
113246,Female,23,Returning,Business,226,4,0,4,2,4,2,1,4,5,5,5,5,4,5,4,Neutral or Dissatisfied,short distance,1,2,no,2,1
113249,Male,47,Returning,Business,386,0,0,5,2,5,4,4,3,4,2,4,5,3,3,3,Neutral or Dissatisfied,short distance,1,1,no,1,2
113251,Female,55,Returning,Business,488,0,0,0,5,5,2,4,5,1,5,2,5,5,5,5,Satisfied,short distance,1,4,yes,4,5
113252,Male,47,First-time,Business,397,0,0,4,4,4,4,3,5,5,5,5,5,4,5,5,Satisfied,short distance,1,5,yes,5,4
113253,Female,47,Returning,Business,3360,0,0,4,4,4,4,4,5,5,5,4,3,5,5,5,Satisfied,long distance,1,1,no,2,2
113254,Female,46,Returning,Business,3407,10,4,0,0,5,5,1,5,5,5,4,2,5,5,5,Satisfied,long distance,0,4,yes,4,3
113256,Female,42,Returning,Business,2977,0,0,2,2,5,4,2,5,4,4,5,4,5,5,5,Satisfied,long distance,3,4,yes,4,4
113257,Female,38,First-time,Business,236,0,0,3,3,3,3,5,3,5,2,3,3,4,3,4,Neutral or Dissatisfied,short distance,1,1,no,4,1
113258,Female,41,Returning,Business,3657,0,3,3,3,5,4,3,4,5,4,3,5,4,4,4,Satisfied,long distance,0,1,no,2,1
113259,Male,45,Returning,Business,414,5,0,2,3,3,5,2,4,5,5,5,3,4,4,4,Satisfied,short distance,0,3,yes,5,3
113260,Female,49,First-time,Business,226,4,0,4,4,4,4,3,5,3,2,3,3,4,3,5,Satisfied,short distance,1,1,no,4,3
113261,Female,50,Returning,Business,488,0,0,2,2,4,5,2,4,5,4,5,3,4,4,4,Satisfied,short distance,2,2,no,3,2
113262,Male,49,Returning,Business,258,0,0,1,3,3,5,3,4,4,4,4,3,4,4,4,Satisfied,short distance,0,4,yes,4,5
113264,Male,27,Returning,Business,2620,0,0,1,1,4,5,1,3,5,4,5,5,5,5,4,Satisfied,long distance,2,4,yes,5,4
113265,Female,23,First-time,Business,223,0,0,3,5,5,5,1,4,5,5,5,5,4,5,5,Satisfied,short distance,2,5,yes,5,3
113266,Male,34,Returning,Business,1527,4,0,0,0,4,5,3,2,4,2,5,5,2,2,2,Satisfied,moderate distance,1,3,yes,3,3
113269,Male,59,Returning,Business,397,6,10,4,3,3,5,4,4,5,4,4,4,4,4,4,Satisfied,short distance,1,1,yes,4,4
113270,Male,26,Returning,Business,2991,0,0,0,0,5,5,1,5,5,3,5,5,4,5,5,Satisfied,long distance,1,2,no,1,2
113272,Male,47,Returning,Business,3136,0,0,2,2,5,5,2,3,4,4,3,3,3,3,3,Satisfied,long distance,0,2,no,3,2
113276,Male,37,Returning,Business,3424,0,7,1,1,5,5,1,5,5,5,5,2,5,5,5,Satisfied,long distance,0,0,yes,0,4
113277,Female,23,First-time,Economy,197,4,1,4,0,5,0,2,5,5,5,5,5,5,5,5,Satisfied,short distance,0,0,yes,0,4
113279,Female,56,Returning,Business,2373,0,0,4,4,4,5,4,4,4,4,5,4,4,4,5,Satisfied,long distance,0,0,yes,0,4
113280,Female,52,Returning,Business,2922,0,0,4,4,3,5,4,5,4,5,3,3,5,5,5,Satisfied,long distance,0,0,yes,0,4
113281,Female,34,Returning,Business,197,0,0,4,5,5,5,4,5,4,5,5,2,5,5,4,Satisfied,short distance,0,0,yes,0,4
113284,Male,56,Returning,Business,414,1,0,2,2,4,4,2,5,4,5,3,5,5,5,5,Satisfied,short distance,0,0,yes,0,4
113285,Male,57,Returning,Business,1853,2,0,3,3,3,4,3,4,5,4,4,4,4,4,5,Satisfied,long distance,0,0,yes,0,4
113286,Female,60,Returning,Business,2236,1,6,5,5,4,4,5,5,4,5,5,3,5,5,5,Satisfied,long distance,0,0,no,0,4
113287,Female,38,Returning,Business,386,9,9,2,2,3,4,2,5,4,5,4,2,5,5,5,Satisfied,short distance,0,0,yes,0,4
113288,Male,23,First-time,Business,391,6,0,5,4,5,4,4,4,5,4,5,5,4,5,5,Satisfied,short distance,0,0,no,0,1
113289,Female,66,Returning,Business,2593,0,0,4,0,4,4,2,1,5,1,4,5,1,1,1,Satisfied,long distance,0,0,no,0,0
113290,Male,33,Returning,Business,2046,0,0,4,4,3,5,4,4,5,4,5,5,5,5,5,Satisfied,long distance,0,0,no,0,0
113291,Female,48,Returning,Business,488,9,0,5,5,5,4,5,5,5,5,4,2,5,5,5,Satisfied,short distance,0,0,no,0,0
113292,Male,46,Returning,Business,2147,0,1,0,0,3,4,1,1,4,1,5,2,1,1,1,Satisfied,long distance,0,0,no,0,0
113293,Male,24,First-time,Economy,386,0,0,0,3,5,3,3,5,4,4,4,4,4,4,5,Neutral or Dissatisfied,short distance,0,0,no,0,0
113294,Female,50,Returning,Business,3254,0,0,5,5,3,4,5,4,4,4,3,4,4,4,4,Satisfied,long distance,0,0,no,0,0
113295,Female,58,Returning,Business,1519,0,0,2,4,5,5,2,5,4,4,4,5,5,5,5,Satisfied,moderate distance,0,0,no,0,0
113296,Male,35,Returning,Business,2396,0,0,5,3,3,4,5,5,5,5,5,4,5,5,5,Satisfied,long distance,0,0,no,0,0
113298,Female,51,Returning,Business,3547,0,0,4,4,5,5,4,4,5,4,5,3,4,4,4,Satisfied,long distance,0,0,no,0,0
113300,Male,44,Returning,Business,2040,0,5,1,3,5,4,1,4,4,4,4,4,4,4,4,Satisfied,long distance,0,0,no,0,0
113301,Female,42,First-time,Business,407,6,0,4,4,4,4,3,4,3,2,3,3,4,3,4,Neutral or Dissatisfied,short distance,0,0,no,0,0
113303,Female,52,Returning,Business,1547,9,0,4,4,3,4,4,5,4,5,5,5,5,5,5,Satisfied,moderate distance,1,1,no,1,1
113306,Male,37,Returning,Business,2598,6,5,2,2,4,4,2,4,4,4,4,2,4,4,4,Satisfied,long distance,0,1,no,1,1
113308,Female,57,Returning,Business,2849,5,10,5,5,3,5,5,4,5,4,3,2,4,4,5,Satisfied,long distance,0,5,yes,5,4
113309,Female,57,Returning,Business,258,7,7,0,0,3,4,1,3,4,3,3,4,3,3,3,Satisfied,short distance,0,4,yes,5,5
113312,Male,45,Returning,Business,397,0,0,1,1,2,4,1,2,3,2,4,4,2,2,2,Neutral or Dissatisfied,short distance,0,5,yes,5,5
113314,Female,24,First-time,Business,258,5,9,4,4,5,4,3,5,4,4,3,3,4,3,4,Satisfied,short distance,0,0,yes,4,5
113315,Male,22,First-time,Business,414,0,0,0,3,4,3,2,5,5,2,4,4,4,4,4,Satisfied,short distance,0,0,yes,4,5
113319,Male,49,Returning,Business,3002,2,0,5,5,3,4,5,4,4,4,5,3,4,4,5,Satisfied,long distance,1,1,no,1,1
113322,Female,42,Returning,Business,3828,0,0,2,2,3,5,2,4,5,4,3,4,4,4,4,Satisfied,long distance,0,2,no,4,1
113324,Male,22,First-time,Business,386,1,0,0,4,5,4,5,5,1,2,1,1,5,1,4,Satisfied,short distance,0,3,yes,4,3
113328,Female,54,Returning,Business,3063,0,0,3,2,4,4,3,5,4,5,5,4,5,5,5,Satisfied,long distance,0,5,yes,5,5
113330,Male,40,Returning,Business,1906,0,0,5,5,5,4,5,4,5,4,3,5,4,4,5,Satisfied,long distance,0,2,yes,4,5
113331,Female,44,Returning,Business,414,0,0,3,3,5,4,3,4,4,4,5,4,4,4,4,Satisfied,short distance,0,4,yes,4,5
113332,Female,25,First-time,Economy,414,0,0,1,1,1,1,3,4,5,3,5,5,4,5,3,Neutral or Dissatisfied,short distance,0,0,no,0,1
113334,Male,41,First-time,Business,397,0,0,2,2,5,2,3,3,5,3,5,5,4,5,4,Satisfied,short distance,0,0,no,0,0
113335,Male,40,Returning,Business,236,0,0,4,3,3,5,4,5,4,5,5,3,5,5,5,Satisfied,short distance,0,2,no,3,4
113336,Female,24,First-time,Business,407,0,0,1,2,3,2,3,2,1,4,1,1,3,1,4,Neutral or Dissatisfied,short distance,0,0,no,2,3
113338,Male,59,Returning,Business,1943,0,0,4,4,4,4,4,5,5,5,3,3,5,5,4,Satisfied,long distance,0,0,yes,0,0
113344,Female,39,Returning,Economy,223,0,0,5,5,2,3,5,4,3,4,3,3,4,3,3,Neutral or Dissatisfied,short distance,0,0,yes,0,4
113345,Male,54,Returning,Business,1622,0,0,3,3,4,4,3,5,4,5,5,2,5,5,4,Satisfied,moderate distance,0,1,no,1,1
113346,Male,59,Returning,Business,3358,0,0,3,3,4,5,3,4,4,4,3,3,4,4,4,Satisfied,long distance,0,0,no,1,2
113348,Female,30,Returning,Business,2879,7,5,3,3,4,4,3,5,4,4,4,4,5,4,4,Satisfied,long distance,1,1,no,1,1
113349,Female,38,First-time,Business,223,0,0,4,4,3,4,3,3,2,5,2,2,5,2,4,Neutral or Dissatisfied,short distance,0,3,no,4,1
113351,Female,49,Returning,Business,226,0,0,0,0,4,5,5,4,4,4,5,2,4,4,4,Satisfied,short distance,1,2,no,3,1
113353,Female,40,Returning,Business,2401,0,0,5,5,4,4,5,5,4,5,5,5,5,5,5,Satisfied,long distance,0,0,no,1,1
113354,Male,25,First-time,Business,414,0,0,0,3,5,3,4,3,4,4,4,4,5,4,5,Neutral or Dissatisfied,short distance,1,1,no,2,1
113355,Female,48,Returning,Business,414,1,0,3,3,4,4,3,5,4,5,5,4,5,5,5,Satisfied,short distance,0,2,no,2,1
113356,Female,49,Returning,Business,2783,0,0,0,0,3,4,5,3,4,3,3,5,3,3,3,Satisfied,long distance,2,3,no,3,1
113358,Male,41,Returning,Business,1759,0,0,3,2,5,4,3,5,4,5,5,2,5,5,5,Satisfied,long distance,1,2,no,1,1
113359,Male,46,Returning,Business,2698,0,0,2,2,3,4,2,4,5,4,3,3,4,4,4,Satisfied,long distance,1,2,no,4,2
113360,Female,48,Returning,Business,386,2,0,1,4,5,5,4,2,4,2,3,3,2,2,2,Satisfied,short distance,0,0,yes,1,1
113361,Female,50,Returning,Business,3291,0,0,1,5,3,4,5,5,5,5,5,2,5,5,5,Satisfied,long distance,0,0,no,1,1
113362,Male,39,First-time,Business,197,0,0,2,2,5,2,3,5,1,2,1,1,4,1,5,Neutral or Dissatisfied,short distance,0,3,yes,5,5
113363,Female,39,Returning,Business,223,4,1,1,1,4,4,1,4,4,4,5,3,4,4,4,Satisfied,short distance,0,0,no,1,1
113364,Female,45,Returning,Business,2293,0,0,2,2,5,5,2,4,4,4,4,4,4,4,5,Satisfied,long distance,0,3,no,4,3
113365,Female,57,Returning,Business,1771,1,0,1,1,3,4,1,5,5,5,5,3,5,5,5,Satisfied,long distance,3,3,no,3,3
113367,Female,49,Returning,Business,414,0,0,1,3,4,5,1,5,5,5,4,4,5,5,5,Satisfied,short distance,1,1,no,3,2
113369,Female,35,Returning,Business,386,0,0,5,5,4,4,5,5,4,5,3,4,5,5,5,Satisfied,short distance,0,0,no,1,1
113372,Male,49,Returning,Business,2456,0,3,0,0,3,5,2,5,5,5,5,2,5,5,5,Satisfied,long distance,0,0,no,1,1
113373,Female,40,Returning,Business,236,1,10,0,0,5,5,1,1,4,1,4,5,1,1,1,Satisfied,short distance,3,5,yes,5,5
113375,Female,57,Returning,Business,386,0,0,5,5,5,4,5,2,4,2,4,2,2,2,2,Satisfied,short distance,0,5,yes,5,5
113377,Female,33,First-time,Business,397,0,0,1,1,4,1,2,4,3,3,3,3,5,3,4,Neutral or Dissatisfied,short distance,0,0,no,1,1
113381,Male,41,Returning,Business,1563,0,0,3,4,5,5,3,3,5,3,5,3,3,3,3,Satisfied,moderate distance,0,4,yes,3,5
113382,Male,46,Returning,Business,2664,6,0,2,2,3,4,2,5,4,5,3,5,5,5,5,Satisfied,long distance,4,4,yes,5,4
113383,Male,54,Returning,Business,2720,0,0,4,2,4,4,4,4,4,5,3,5,4,4,4,Satisfied,long distance,0,0,no,0,1
113385,Male,59,Returning,Business,2824,0,0,4,4,3,5,4,4,5,4,3,2,4,4,4,Satisfied,long distance,0,0,no,3,1
113390,Male,39,Returning,Business,386,7,0,5,5,5,5,5,3,4,3,5,2,3,3,3,Satisfied,short distance,5,5,yes,5,5
113391,Female,41,Returning,Business,2736,0,2,2,2,3,5,2,5,4,5,3,5,5,5,5,Satisfied,long distance,1,1,no,1,1
113392,Female,20,First-time,Economy,488,0,0,5,2,3,2,1,4,3,3,3,3,4,3,4,Neutral or Dissatisfied,short distance,0,0,no,1,1
113393,Female,42,First-time,Business,414,0,0,2,2,4,1,2,3,2,5,2,2,4,2,4,Neutral or Dissatisfied,short distance,0,0,no,1,1
113395,Female,40,Returning,Business,407,0,0,3,3,4,3,3,3,4,3,2,5,3,3,3,Neutral or Dissatisfied,short distance,2,3,no,1,1
113397,Male,58,Returning,Business,3114,0,2,2,2,3,5,2,4,4,4,4,2,4,4,4,Satisfied,long distance,4,1,no,1,4
113398,Male,23,First-time,Economy,397,0,0,0,3,5,3,3,3,4,4,4,4,4,4,4,Neutral or Dissatisfied,short distance,4,2,no,3,2
113399,Female,50,Returning,Business,2041,0,0,4,4,3,4,4,4,4,4,4,4,4,4,4,Satisfied,long distance,0,0,no,2,1
113400,Male,26,First-time,Business,386,1,10,0,1,4,1,4,3,3,2,3,3,5,3,5,Neutral or Dissatisfied,short distance,0,1,no,1,1
113401,Female,22,First-time,Economy,223,0,2,4,4,4,4,2,3,1,3,1,1,4,1,5,Neutral or Dissatisfied,short distance,0,0,yes,4,4
113402,Male,41,First-time,Business,386,0,4,1,1,3,1,5,3,3,5,3,3,4,3,5,Neutral or Dissatisfied,short distance,0,0,no,1,1
113403,Male,60,Returning,Business,226,0,4,1,1,5,5,1,4,5,4,4,3,4,4,4,Satisfied,short distance,1,1,no,3,2
