EntertainmentRating,FoodRating,GroundServiceRating,OverallScore,Recommended,SeatComfortRating,ServiceRating,ValueRating,WifiRating,ID
5,5,5,9,yes,5,5,4,2,54992
0,0,1,1,no,1,1,1,0,54993
4,5,3,8,yes,4,4,4,4,54994
0,2,1,1,no,1,2,1,0,54995
0,0,1,1,no,1,1,1,0,54996
1,1,1,1,no,1,1,1,1,54997
0,0,1,1,no,1,3,1,0,54998
0,0,0,1,no,0,0,1,0,54999
1,1,1,1,no,1,1,1,1,55000
5,4,5,10,yes,5,5,5,0,55001
5,4,5,9,yes,5,5,5,4,55002
4,4,5,7,yes,3,3,5,0,55003
5,5,5,10,yes,5,5,5,0,55004
1,2,3,4,no,1,2,1,1,55005
4,3,2,2,no,4,1,3,0,55006
3,5,4,7,yes,3,4,5,0,55007
0,5,4,10,yes,3,5,5,0,55008
1,1,1,1,no,1,2,1,1,55009
0,0,1,2,no,1,4,1,0,55010
1,1,1,1,no,1,1,1,1,55011
5,5,5,10,yes,5,5,5,5,55012
0,5,5,10,yes,4,5,5,0,55013
4,4,4,9,yes,4,4,4,0,55014
4,4,5,8,yes,4,4,5,0,55015
3,5,5,9,yes,3,5,4,3,55016
3,5,5,7,yes,4,5,5,3,55017
1,1,1,1,no,1,1,1,1,55018
2,3,1,2,no,2,3,3,1,55019
1,1,1,1,no,1,2,1,1,55020
1,1,1,1,no,1,1,1,1,55021
1,0,1,3,no,3,2,1,1,55022
0,0,1,1,no,2,2,1,0,55023
1,3,1,1,no,3,3,1,1,55024
5,5,5,8,yes,3,5,5,0,55025
2,1,3,2,no,3,1,1,1,55026
3,3,4,4,no,4,1,2,2,55027
0,0,4,8,yes,2,5,4,0,55028
2,1,2,2,no,3,1,1,2,55029
0,5,5,7,no,4,5,5,0,55030
0,0,1,1,no,4,3,1,0,55031
1,1,1,1,no,3,3,1,1,55032
0,0,2,7,yes,2,2,3,0,55033
0,0,2,1,no,0,0,1,0,55034
4,5,5,9,yes,5,5,5,4,55035
4,3,4,8,yes,4,4,4,0,55036
4,2,5,8,yes,4,4,4,0,55037
0,0,0,2,no,0,0,1,0,55038
5,5,5,9,yes,3,4,5,0,55039
0,1,1,1,no,2,2,1,0,55040
5,5,4,10,yes,5,4,5,5,55041
0,0,1,1,no,4,3,1,0,55042
0,0,2,1,no,1,1,1,0,55043
1,1,1,1,no,1,1,1,0,55044
1,1,1,1,no,1,1,1,1,55045
0,0,1,1,no,1,1,1,0,55046
1,1,1,1,no,1,1,1,1,55047
0,0,2,1,no,2,2,1,0,55048
5,3,5,10,yes,5,4,5,5,55049
1,1,1,4,no,1,1,2,0,55050
0,0,1,2,no,2,2,1,0,55051
5,5,5,10,yes,5,5,5,0,55052
0,1,3,3,no,1,1,1,0,55053
5,3,2,7,yes,2,3,5,2,55054
4,1,1,1,no,1,1,1,0,55055
4,4,2,5,no,2,2,3,0,55056
1,1,1,1,no,1,1,1,1,55057
0,0,0,1,no,0,0,1,0,55058
1,1,1,1,no,1,2,2,1,55059
0,0,1,1,no,1,1,1,0,55060
0,0,4,8,yes,5,5,5,0,55061
5,5,5,10,yes,5,4,5,0,55062
5,4,5,9,yes,4,5,5,0,55063
4,4,5,8,yes,4,5,4,0,55064
5,4,5,10,yes,5,5,4,0,55065
3,3,1,5,no,3,4,2,0,55066
1,1,3,1,no,1,1,1,0,55067
1,1,1,2,no,1,1,1,1,55068
2,1,1,1,no,1,1,1,0,55069
5,4,5,9,yes,5,5,4,5,55070
3,4,4,9,yes,4,5,5,2,55071
1,1,1,1,no,1,4,1,1,55072
0,0,1,1,no,1,1,1,0,55073
0,0,0,1,no,0,0,1,0,55074
0,0,1,1,no,1,1,1,0,55075
0,0,2,3,no,3,3,2,0,55076
5,1,4,8,yes,4,4,4,0,55077
3,2,3,2,no,1,1,2,0,55078
3,5,5,10,yes,4,5,5,0,55079
1,2,2,1,no,1,2,1,1,55080
5,5,4,8,yes,4,4,4,5,55081
3,3,1,3,no,3,2,1,3,55082
1,2,3,3,no,3,1,2,1,55083
0,1,1,1,no,1,1,1,0,55084
5,5,5,10,yes,5,5,5,5,55085
0,0,1,2,no,1,3,1,0,55086
0,0,1,1,no,0,0,1,0,55087
1,1,1,1,no,1,1,1,1,55088
1,1,2,1,no,1,3,1,1,55089
3,3,4,7,yes,5,4,4,0,55090
5,5,3,10,yes,5,4,4,0,55091
0,0,1,1,no,1,1,1,0,55092
3,3,2,6,no,2,2,3,0,55093
4,3,5,7,yes,4,3,4,0,55094
0,5,3,8,yes,4,4,5,0,55095
0,0,1,2,no,1,1,2,0,55096
0,3,5,9,yes,4,5,3,0,55097
1,1,1,1,no,1,1,1,1,55098
0,0,1,1,no,1,1,1,0,55099
0,0,1,2,no,3,2,2,0,55100
1,1,1,1,no,1,1,1,1,55101
4,1,4,4,no,3,1,3,3,55102
4,4,5,9,yes,4,5,4,0,55103
5,3,3,7,yes,4,4,3,0,55104
5,5,5,8,yes,4,5,5,0,55105
1,1,2,3,no,1,1,1,0,55106
0,0,3,7,yes,3,2,4,0,55107
4,2,4,6,yes,3,3,3,0,55108
5,4,1,2,no,2,1,3,0,55109
0,1,3,2,no,1,1,2,0,55110
5,1,5,2,no,3,1,2,5,55111
1,1,1,1,no,1,1,1,1,55112
1,1,1,1,no,1,1,1,1,55113
0,0,1,1,no,0,0,1,0,55114
1,1,1,1,no,1,1,1,1,55115
0,0,1,1,no,1,1,1,0,55116
5,5,4,9,yes,4,5,5,0,55117
4,4,5,9,yes,5,5,4,0,55118
2,1,4,4,yes,2,2,2,0,55119
5,4,5,10,yes,5,5,5,5,55120
5,5,5,10,yes,5,5,5,0,55121
1,1,1,1,no,1,4,1,0,55122
0,5,3,8,yes,5,4,5,5,55123
0,5,5,8,yes,3,5,4,0,55124
5,5,5,10,yes,5,5,5,5,55125
1,2,3,5,no,3,2,3,2,55126
1,1,1,3,no,2,2,1,1,55127
0,0,0,1,no,0,0,1,0,55128
1,1,1,1,no,1,2,1,1,55129
1,1,3,1,no,1,4,1,1,55130
1,1,1,1,no,1,1,1,1,55131
5,4,3,9,yes,5,5,5,0,55132
4,1,3,4,no,4,3,1,0,55133
4,3,3,7,no,3,3,4,3,55134
0,2,3,5,no,2,2,1,0,55135
1,1,3,1,no,3,1,1,1,55136
1,1,3,1,no,1,1,1,0,55137
4,5,4,9,yes,4,4,4,4,55138
4,4,4,8,yes,4,4,3,0,55139
2,3,3,6,no,1,4,3,0,55140
1,1,1,1,no,1,1,1,1,55141
0,1,5,1,no,2,2,5,0,55142
0,0,1,1,no,1,1,1,0,55143
0,0,1,1,no,1,1,1,0,55144
0,0,0,1,no,0,0,1,0,55145
2,1,2,3,no,1,2,1,1,55146
0,1,1,1,no,1,1,1,0,55147
4,3,3,7,yes,4,4,4,0,55148
5,1,5,6,yes,4,5,3,0,55149
4,3,4,9,yes,5,4,5,4,55150
2,3,5,5,no,3,3,3,0,55151
5,4,4,9,yes,5,4,4,4,55152
5,5,4,9,yes,4,4,4,0,55153
3,5,5,9,yes,5,4,5,3,55154
0,0,1,1,no,1,1,1,0,55155
1,1,1,2,no,1,1,1,1,55156
1,1,1,1,no,1,1,1,1,55157
1,1,1,1,no,1,1,1,1,55158
0,0,2,1,no,0,0,1,0,55159
5,4,5,9,yes,4,4,5,0,55160
4,1,4,5,no,3,2,3,0,55161
4,4,5,9,yes,4,5,4,0,55162
5,5,5,10,yes,5,5,5,0,55163
5,5,5,9,yes,5,5,5,0,55164
0,2,2,6,yes,3,3,4,0,55165
1,1,3,2,no,1,1,3,0,55166
1,1,1,1,no,1,1,1,0,55167
4,5,1,10,yes,5,5,3,0,55168
5,5,4,9,yes,5,4,4,4,55169
1,1,1,1,no,1,1,1,1,55170
1,1,1,1,no,1,1,1,1,55171
1,1,1,1,no,1,1,1,1,55172
1,1,1,1,no,1,1,1,1,55173
0,0,1,1,no,1,1,1,0,55174
5,5,5,10,yes,5,5,5,0,55175
4,4,3,7,yes,2,4,3,0,55176
3,1,4,5,no,3,1,1,0,55177
2,1,2,3,no,1,2,1,1,55178
3,1,1,1,no,1,1,1,0,55179
0,3,3,7,yes,3,4,3,0,55180
0,3,1,1,no,1,2,2,0,55181
1,3,1,1,no,3,1,3,1,55182
4,4,2,6,yes,3,3,5,1,55183
0,0,4,8,yes,3,2,4,0,55184
0,0,1,1,no,2,4,1,1,55185
0,0,1,2,no,0,0,1,0,55186
0,1,1,1,no,1,1,1,1,55187
0,1,1,1,no,1,1,1,0,55188
0,0,0,1,no,0,0,1,0,55189
1,0,1,1,no,2,2,1,0,55190
4,4,5,8,yes,4,5,5,0,55191
4,2,1,7,yes,5,5,4,0,55192
5,5,4,10,yes,5,5,4,0,55193
3,4,2,7,yes,1,5,3,3,55194
5,5,5,10,yes,5,5,5,0,55195
5,5,4,10,yes,5,5,5,5,55196
5,3,4,7,yes,3,3,5,0,55197
0,5,1,1,no,4,5,5,0,55198
2,2,1,6,no,1,4,4,0,55199
1,3,2,3,no,2,3,2,0,55200
0,0,1,1,no,2,2,1,0,55201
1,3,1,1,no,1,4,1,0,55202
0,0,3,1,no,1,1,1,0,55203
4,4,5,9,yes,4,5,4,0,55204
5,5,5,10,yes,4,5,5,0,55205
4,1,1,3,no,2,3,3,0,55206
5,4,5,10,yes,5,5,5,0,55207
0,2,1,1,no,1,2,1,0,55208
0,3,5,5,no,2,1,3,0,55209
3,1,1,2,no,3,1,2,3,55210
3,2,1,1,no,1,4,1,1,55211
2,2,3,6,no,3,3,3,0,55212
0,0,1,1,no,1,2,1,0,55213
1,1,1,1,no,1,1,1,1,55214
0,0,1,3,no,1,3,4,0,55215
0,0,1,1,no,1,1,1,0,55216
0,0,1,1,no,0,0,1,0,55217
4,4,1,3,yes,4,3,3,0,55218
4,5,4,8,yes,4,4,4,0,55219
4,3,3,2,no,2,2,2,0,55220
4,3,2,4,no,4,1,3,3,55221
5,5,5,10,yes,5,5,5,0,55222
0,0,1,2,no,3,1,1,0,55223
0,0,1,2,no,3,1,1,0,55224
5,5,4,10,yes,5,4,5,0,55225
0,0,3,3,no,2,2,3,0,55226
0,2,4,7,yes,4,4,5,1,55227
1,1,1,1,no,2,1,1,1,55228
0,1,1,1,no,1,1,1,0,55229
1,1,1,1,no,1,1,1,1,55230
1,1,1,1,no,1,1,1,1,55231
4,3,5,7,yes,5,3,4,0,55232
5,3,3,7,yes,4,4,3,0,55233
2,2,3,5,no,3,3,1,0,55234
2,2,3,5,no,3,1,2,0,55235
5,5,4,9,yes,5,5,4,0,55236
5,5,5,10,yes,5,5,5,5,55237
0,0,1,1,no,1,2,1,0,55238
3,0,1,2,no,3,2,1,0,55239
3,3,4,6,yes,3,4,4,0,55240
1,0,1,1,no,1,1,1,1,55241
0,0,0,1,no,0,0,1,0,55242
0,0,4,1,no,1,4,1,0,55243
1,1,1,1,no,2,2,3,1,55244
0,0,1,1,no,4,1,1,0,55245
4,5,5,10,yes,5,5,5,0,55246
5,5,5,9,yes,5,5,4,0,55247
5,4,4,10,yes,4,5,3,0,55248
4,3,4,9,yes,5,5,4,0,55249
5,3,5,8,yes,5,4,5,0,55250
1,2,1,4,no,2,2,2,0,55251
5,4,4,9,yes,5,5,5,3,55252
5,4,4,9,yes,5,5,5,3,55253
1,1,1,1,no,2,1,1,0,55254
0,5,3,8,yes,5,5,4,0,55255
1,1,1,1,no,1,2,1,1,55256
1,1,1,1,no,1,1,1,1,55257
0,1,1,1,no,1,1,2,0,55258
0,0,1,1,no,0,0,1,0,55259
1,1,2,4,no,1,2,3,1,55260
1,4,4,4,yes,4,5,2,0,55261
4,3,5,8,yes,5,5,5,0,55262
4,3,5,8,yes,5,5,4,0,55263
3,2,1,3,no,3,3,3,3,55264
1,2,2,3,no,3,2,2,1,55265
5,4,5,10,yes,5,5,5,5,55266
4,1,1,1,no,1,1,1,1,55267
5,5,4,10,yes,4,5,4,0,55268
0,3,3,2,no,3,1,4,0,55269
0,0,1,1,no,1,1,1,0,55270
0,0,1,1,no,0,0,1,0,55271
0,0,1,1,no,0,0,1,0,55272
1,1,1,1,no,1,1,1,1,55273
0,0,3,8,yes,2,4,4,0,55274
5,4,4,8,yes,5,4,5,0,55275
5,1,4,9,yes,5,5,5,5,55276
5,5,4,8,yes,4,5,4,0,55277
5,4,5,10,yes,5,5,5,0,55278
1,2,1,1,no,4,2,1,0,55279
2,0,5,7,yes,3,5,5,0,55280
1,1,1,1,no,1,1,1,1,55281
0,3,4,6,yes,3,4,4,0,55282
1,2,1,2,no,3,2,2,0,55283
3,4,0,7,yes,5,4,4,0,55284
1,1,1,1,no,1,1,1,1,55285
1,1,1,1,no,1,1,1,1,55286
1,1,1,2,no,1,1,1,1,55287
0,0,1,1,no,1,1,1,0,55288
1,1,1,1,no,1,1,1,1,55289
5,5,5,8,yes,5,5,5,0,55290
3,3,3,7,yes,4,4,4,3,55291
4,5,5,9,yes,4,5,4,0,55292
4,4,4,10,yes,5,5,5,0,55293
1,2,0,3,no,2,2,2,0,55294
3,5,0,8,yes,5,5,4,0,55295
4,4,0,9,yes,4,4,5,0,55296
4,5,0,9,yes,5,5,5,0,55297
0,1,0,1,no,2,2,1,0,55298
4,4,0,9,yes,4,5,4,0,55299
0,0,1,2,no,1,1,1,0,55300
0,1,1,1,no,1,1,1,0,55301
1,1,1,1,no,1,1,1,1,55302
0,0,0,9,yes,0,0,5,0,55303
0,0,0,1,no,1,0,1,0,55304
4,2,4,9,yes,5,5,4,4,55305
1,1,3,4,no,3,3,2,1,55306
5,5,5,8,yes,4,5,4,0,55307
1,1,1,1,no,1,1,1,1,55308
0,1,0,1,no,2,3,2,0,55309
5,4,0,9,yes,5,5,4,0,55310
5,3,0,9,yes,5,4,4,0,55311
4,2,0,8,yes,5,4,5,0,55312
0,0,0,5,no,1,4,4,0,55313
0,1,0,,no,3,1,1,0,55314
1,1,1,1,no,1,1,1,1,55315
0,1,1,1,no,1,3,1,0,55316
1,1,1,1,no,1,1,1,1,55317
1,2,1,1,no,2,4,1,1,55318
0,0,1,1,no,0,0,1,0,55319
5,4,4,8,yes,4,4,4,0,55320
5,5,4,10,yes,5,5,5,0,55321
5,4,3,8,yes,4,4,5,0,55322
4,4,4,5,no,5,5,2,0,55323
4,3,0,8,yes,4,4,5,0,55324
5,5,0,10,yes,5,5,5,0,55325
0,5,0,9,yes,4,5,5,0,55326
1,3,0,1,no,1,1,3,0,55327
1,1,0,5,no,2,4,2,0,55328
0,0,1,1,no,0,0,1,0,55329
0,0,1,1,no,3,2,1,0,55330
1,1,2,1,no,1,1,1,1,55331
0,2,1,1,no,1,3,1,0,55332
0,5,4,10,yes,5,5,5,0,55333
5,4,5,10,yes,5,5,5,0,55334
3,2,1,4,no,4,3,4,0,55335
4,2,4,5,no,1,3,2,0,55336
4,3,1,5,no,4,4,2,3,55337
4,5,0,10,yes,4,5,5,0,55338
5,4,0,9,yes,5,5,4,0,55339
3,2,0,,no,3,1,1,0,55340
1,1,0,2,no,1,1,4,0,55341
5,3,0,6,yes,4,3,3,0,55342
4,5,0,10,yes,5,5,5,0,55343
5,5,5,10,yes,5,5,5,5,55344
0,0,1,1,no,1,1,1,0,55345
0,0,1,2,no,1,1,1,0,55346
0,0,1,1,no,2,2,1,0,55347
1,1,2,1,no,2,5,1,0,55348
3,1,2,4,no,3,2,3,0,55349
4,1,2,6,yes,4,2,5,1,55350
5,2,5,8,yes,5,4,5,4,55351
3,3,1,2,no,3,2,2,0,55352
1,2,0,,no,2,2,1,0,55353
0,4,0,10,yes,3,5,5,0,55354
5,4,0,9,yes,5,4,5,0,55355
0,3,0,6,yes,2,4,3,0,55356
4,5,0,9,yes,5,5,4,0,55357
0,0,0,1,no,0,0,1,0,55358
0,0,1,1,no,0,0,1,0,55359
0,0,3,1,no,0,0,1,0,55360
0,0,1,3,no,1,3,3,0,55361
0,0,1,1,no,1,1,1,0,55362
0,0,0,1,no,0,0,1,0,55363
4,2,2,6,yes,2,4,3,0,55364
2,5,5,7,no,1,5,4,1,55365
5,5,5,10,yes,5,5,5,5,55366
4,4,3,8,yes,5,4,3,0,55367
3,2,0,3,no,3,2,2,0,55368
0,5,0,8,yes,3,5,4,0,55369
0,0,0,4,no,3,3,3,0,55370
5,3,0,8,yes,4,4,4,0,55371
1,3,0,3,no,2,3,2,0,55372
1,2,0,4,no,2,2,2,0,55373
0,0,4,3,no,2,1,4,0,55374
1,1,1,1,no,1,1,1,1,55375
0,0,1,1,no,1,3,1,0,55376
0,0,1,1,no,0,0,1,0,55377
1,2,1,2,no,3,4,1,1,55378
4,4,5,8,yes,5,5,5,0,55379
5,5,5,10,yes,5,5,5,0,55380
3,3,4,5,no,2,2,3,0,55381
1,3,2,3,no,3,3,2,0,55382
1,2,0,4,no,2,2,3,0,55383
4,4,0,8,yes,4,4,4,0,55384
3,3,0,7,yes,4,4,4,0,55385
5,4,0,9,yes,4,5,3,0,55386
0,5,0,10,yes,5,5,5,0,55387
5,4,0,9,yes,3,5,4,0,55388
0,0,1,1,no,1,1,1,0,55389
1,3,1,1,no,1,3,1,1,55390
1,0,1,1,no,2,1,1,1,55391
0,0,1,1,no,0,0,1,0,55392
1,1,1,1,no,4,1,1,1,55393
4,2,3,4,no,2,2,3,0,55394
3,1,2,4,no,1,2,1,1,55395
5,1,5,6,no,5,4,4,0,55396
4,5,5,10,yes,5,5,5,0,55397
4,3,4,6,yes,4,2,3,0,55398
1,5,0,10,yes,4,5,5,0,55399
1,1,0,10,yes,4,4,4,0,55400
4,3,0,7,yes,4,4,4,0,55401
3,5,0,9,yes,4,5,5,0,55402
4,5,0,9,yes,5,5,4,0,55403
1,1,1,2,no,2,2,1,1,55404
0,0,1,1,no,1,1,1,0,55405
0,0,1,1,no,3,3,1,0,55406
0,0,1,1,no,1,1,1,0,55407
0,5,5,10,yes,5,5,5,0,55408
2,2,2,4,no,2,2,2,0,55409
5,2,5,9,yes,5,5,4,0,55410
4,4,4,9,yes,4,5,4,0,55411
4,4,5,10,yes,5,5,5,0,55412
5,5,5,10,yes,5,5,5,5,55413
1,1,0,1,no,3,1,2,0,55414
1,1,0,2,no,2,3,1,0,55415
5,4,0,10,yes,3,4,4,0,55416
0,5,0,10,yes,4,4,5,0,55417
5,4,0,6,yes,4,5,3,0,55418
0,0,1,1,no,1,1,1,0,55419
1,1,1,1,no,3,2,2,1,55420
0,0,1,1,no,1,1,1,0,55421
1,0,1,2,no,1,5,1,0,55422
0,0,1,1,no,2,2,1,0,55423
4,5,5,8,yes,4,4,4,3,55424
4,4,4,8,yes,4,4,4,0,55425
5,5,5,10,yes,5,5,5,0,55426
4,4,4,9,yes,5,4,4,0,55427
4,4,5,9,yes,5,4,4,0,55428
1,1,0,3,no,2,1,1,0,55429
4,3,0,8,yes,4,4,4,0,55430
4,4,0,10,yes,5,5,5,0,55431
3,4,0,8,yes,4,4,4,0,55432
0,0,0,1,no,1,1,3,0,55433
1,1,1,1,no,2,2,2,1,55434
0,1,1,1,no,1,1,1,0,55435
1,1,1,1,no,1,1,1,1,55436
0,0,1,1,no,2,2,3,0,55437
0,0,1,7,no,1,1,1,0,55438
4,4,1,5,no,3,4,2,0,55439
5,3,4,8,yes,3,3,4,0,55440
3,3,4,7,yes,4,4,4,0,55441
3,1,1,1,no,1,1,1,0,55442
3,2,0,6,yes,3,3,4,0,55443
1,1,0,,no,1,1,1,0,55444
5,5,0,6,yes,4,5,3,0,55445
5,2,0,9,yes,4,4,4,0,55446
5,4,0,2,no,4,1,3,0,55447
1,1,1,1,no,1,1,1,1,55448
0,0,3,2,no,1,2,2,0,55449
1,1,1,1,no,1,3,1,1,55450
1,1,1,1,no,3,1,1,1,55451
1,1,1,1,no,1,1,1,1,55452
5,5,5,10,yes,5,5,5,0,55453
5,4,5,9,yes,5,4,5,0,55454
4,4,5,10,yes,5,5,5,0,55455
1,1,1,2,yes,2,2,1,1,55456
3,1,0,,no,1,1,1,0,55457
1,0,0,,no,1,1,2,0,55458
3,0,0,9,yes,5,5,5,0,55459
3,1,0,,no,3,2,1,0,55460
5,1,0,2,no,2,1,3,0,55461
1,1,1,1,no,1,4,4,1,55462
0,0,1,1,no,1,1,1,0,55463
1,0,1,1,no,1,1,1,1,55464
1,1,1,1,no,1,1,1,1,55465
0,0,1,1,no,4,4,1,0,55466
2,1,3,4,no,2,1,3,0,55467
4,5,5,8,yes,5,5,5,0,55468
2,4,4,9,yes,5,5,4,0,55469
4,2,2,3,no,3,4,1,0,55470
5,4,4,7,yes,5,4,4,0,55471
4,4,0,9,yes,4,4,5,0,55472
0,3,0,8,yes,4,4,4,0,55473
3,4,0,9,yes,5,5,5,0,55474
5,3,0,8,yes,4,4,5,0,55475
0,0,1,1,no,1,1,1,0,55476
1,0,3,1,no,2,2,2,0,55477
1,1,1,2,no,1,1,1,1,55478
0,0,5,10,yes,5,5,5,0,55479
0,0,0,1,no,0,0,1,0,55480
5,5,4,7,yes,4,4,4,0,55481
5,5,5,10,yes,5,5,5,0,55482
5,4,5,9,yes,4,4,5,0,55483
4,5,4,10,yes,5,5,4,5,55484
0,0,0,9,yes,5,5,5,0,55485
5,4,0,9,yes,5,5,5,0,55486
4,4,0,9,yes,5,5,4,0,55487
5,4,0,9,yes,4,5,4,0,55488
1,1,0,4,no,1,3,3,0,55489
0,0,1,1,no,1,1,1,0,55490
0,0,1,1,no,1,0,1,0,55491
0,0,1,1,no,1,1,1,0,55492
0,0,1,1,no,1,1,1,0,55493
0,0,0,1,no,0,0,1,0,55494
4,4,5,9,yes,4,5,4,0,55495
4,4,4,8,yes,4,4,5,0,55496
5,5,5,9,yes,5,5,5,0,55497
4,4,3,7,yes,4,4,4,0,55498
5,5,5,10,yes,5,5,5,0,55499
0,0,0,5,no,2,3,3,0,55500
1,5,0,7,yes,3,5,4,0,55501
1,2,0,1,no,1,3,3,0,55502
0,4,0,7,yes,5,4,3,0,55503
4,4,0,8,yes,5,1,4,0,55504
1,2,0,1,no,1,1,3,0,55505
0,1,1,1,no,1,2,1,1,55506
1,1,1,1,no,1,1,1,1,55507
1,1,1,1,no,1,1,1,1,55508
0,0,1,1,no,0,0,1,0,55509
0,1,2,1,no,1,2,3,0,55510
5,5,5,10,yes,5,5,5,5,55511
4,4,4,8,yes,4,4,4,0,55512
3,2,3,5,no,2,2,3,1,55513
5,5,5,10,yes,5,5,5,0,55514
4,4,0,9,yes,4,5,4,0,55515
0,0,0,8,yes,4,5,4,0,55516
4,4,0,8,yes,5,4,5,0,55517
0,5,0,10,yes,4,5,4,0,55518
5,4,0,10,yes,4,5,5,0,55519
1,1,1,1,no,1,2,1,1,55520
0,1,1,1,no,1,1,1,0,55521
0,0,0,1,no,0,0,1,0,55522
0,0,2,5,no,1,4,3,0,55523
0,0,1,1,no,1,1,1,0,55524
5,5,4,8,yes,5,5,4,0,55525
5,5,5,10,yes,5,5,5,0,55526
4,3,3,8,yes,3,4,5,0,55527
5,4,4,9,yes,5,5,5,0,55528
5,5,0,10,yes,4,5,5,0,55529
4,3,0,,no,3,1,1,0,55530
5,4,0,9,yes,4,5,4,0,55531
5,3,0,8,yes,3,4,5,0,55532
3,5,0,9,yes,4,5,4,0,55533
0,0,1,1,no,1,1,1,0,55534
0,0,4,7,yes,2,3,3,0,55535
1,1,1,1,no,2,2,1,2,55536
0,0,1,1,no,0,0,1,0,55537
5,4,4,7,yes,4,5,4,0,55538
4,4,4,8,yes,4,5,4,0,55539
4,5,3,8,yes,4,5,4,0,55540
1,1,4,2,no,2,3,1,0,55541
1,3,0,8,yes,5,4,5,0,55542
1,3,0,,no,1,4,1,0,55543
4,3,0,9,yes,5,5,4,0,55544
3,1,0,,no,1,1,1,0,55545
0,4,0,1,no,3,3,1,0,55546
5,4,0,10,yes,5,5,5,0,55547
0,0,1,1,no,1,1,1,0,55548
0,0,1,1,no,1,1,1,0,55549
0,1,1,1,no,1,1,1,0,55550
0,0,1,1,no,1,1,1,0,55551
1,0,1,1,no,3,5,1,1,55552
0,0,1,1,no,1,1,1,0,55553
4,3,3,6,yes,2,4,3,0,55554
4,4,4,7,yes,3,4,4,0,55555
5,3,5,9,yes,5,5,5,0,55556
4,3,5,9,yes,4,5,4,0,55557
4,3,5,9,yes,5,5,4,0,55558
1,1,0,4,no,3,1,5,0,55559
2,3,0,3,no,3,2,1,0,55560
5,4,0,10,yes,4,4,5,0,55561
0,3,0,8,yes,5,5,5,0,55562
4,4,0,8,yes,4,5,4,0,55563
2,2,0,8,yes,4,4,5,0,55564
1,1,1,1,no,1,1,1,1,55565
0,1,1,1,no,1,1,1,0,55566
1,1,1,1,no,1,1,1,1,55567
1,1,1,1,no,1,1,1,1,55568
1,1,1,1,no,1,1,1,1,55569
5,4,4,6,yes,1,4,3,0,55570
5,3,4,9,yes,5,5,4,4,55571
5,5,2,9,yes,4,5,4,0,55572
5,4,4,9,yes,5,5,5,0,55573
5,4,5,10,yes,5,5,5,5,55574
3,1,0,,no,4,1,1,0,55575
1,2,0,4,no,1,3,2,0,55576
0,3,0,7,no,4,3,3,0,55577
4,4,0,8,yes,5,4,4,0,55578
1,1,0,3,no,2,3,2,0,55579
1,2,0,,no,2,1,1,0,55580
1,1,1,1,no,1,2,1,1,55581
1,1,1,2,no,1,4,2,1,55582
0,0,4,8,yes,5,5,5,0,55583
0,1,1,1,no,2,1,2,0,55584
0,0,1,1,no,1,1,1,0,55585
3,4,4,8,yes,4,3,3,0,55586
4,4,4,9,yes,5,5,4,0,55587
0,0,1,1,no,0,0,1,0,55588
3,3,4,8,yes,3,3,3,0,55589
5,5,5,10,yes,5,5,5,0,55590
1,2,0,,no,1,2,1,0,55591
1,1,0,2,no,1,1,2,0,55592
0,3,0,10,yes,4,5,5,0,55593
0,0,0,7,yes,3,5,4,0,55594
2,1,0,1,no,2,1,1,0,55595
1,1,1,1,no,1,1,1,1,55596
0,0,1,1,no,0,0,1,0,55597
1,1,1,1,no,1,1,1,1,55598
0,0,3,3,no,2,5,1,0,55599
0,0,1,1,no,1,1,1,0,55600
5,5,4,10,yes,4,5,5,0,55601
5,5,5,10,yes,5,5,5,0,55602
4,2,4,7,no,4,5,4,3,55603
0,0,1,1,no,4,4,1,0,55604
5,3,0,8,yes,3,4,5,0,55605
4,4,0,9,yes,5,4,4,0,55606
4,2,0,6,yes,3,2,2,0,55607
1,2,0,2,no,3,3,3,0,55608
0,4,0,9,yes,3,5,4,0,55609
0,1,0,,no,3,1,2,0,55610
0,0,4,8,yes,3,4,3,0,55611
1,1,1,1,no,1,1,1,1,55612
1,1,1,1,no,1,2,1,1,55613
0,0,1,1,no,1,2,1,0,55614
0,0,1,1,no,1,1,1,0,55615
4,5,4,9,yes,4,4,5,4,55616
4,3,4,8,yes,3,4,3,0,55617
5,5,5,10,yes,5,5,4,0,55618
3,3,3,5,yes,2,3,3,0,55619
4,2,2,3,no,1,2,3,0,55620
5,2,0,7,yes,2,5,3,0,55621
1,1,0,4,no,1,2,3,0,55622
1,1,0,3,no,3,3,2,0,55623
1,4,0,2,no,1,3,2,0,55624
4,4,0,9,yes,4,4,4,0,55625
0,0,1,1,no,0,0,1,0,55626
0,0,1,1,no,1,1,1,0,55627
0,0,1,1,no,0,0,1,0,55628
0,1,1,1,no,1,1,1,0,55629
4,4,5,10,yes,4,5,5,0,55630
5,3,1,1,no,3,5,1,5,55631
4,4,5,8,yes,4,5,4,0,55632
4,4,4,9,yes,4,5,3,0,55633
5,4,0,9,yes,5,4,5,0,55634
4,4,0,8,yes,4,4,4,0,55635
1,2,0,3,no,3,1,1,0,55636
1,0,0,10,yes,3,3,2,0,55637
1,0,0,5,no,3,3,2,0,55638
2,2,2,2,no,2,2,1,2,55639
0,0,1,1,no,1,1,1,1,55640
1,3,2,1,no,2,2,1,1,55641
